"from","to","n_transitions","mean_time","sd_time","min_time","max_time","bayes_factor","posterior_probability","bf_category","supported","avg_jumps","origin_reward","reward_percent"
"jlbyr","asa",398,6.2177278827392,2.99549789443179,1.59450677831062,12.6211104605535,1.31625370110783,0.0901010998777914,"Weak",FALSE,0.0442222222222222,3.588,1.791268316
"jlbyr","cayma",29,6.60506482094661,1.53151649037909,2.80196740873143,9.65105221201027,1.04835000824603,0.073102988556827,"Weak",FALSE,0.00322222222222222,3.588,1.791268316
"jlbyr","ccolorado",280,5.7792297256775,2.46293281987201,0.965548820795424,11.6039413833678,1.3287503912544,0.0908787912454172,"Weak",FALSE,0.0311111111111111,3.588,1.791268316
"jlbyr","characato",121,3.10571390545779,0.60896795697307,2.41588677447626,8.69109703624565,1.12090880088744,0.0777691367625819,"Weak",FALSE,0.0134444444444444,3.588,1.791268316
"jlbyr","elpedregal",146,3.18414817537208,1.28292672942472,1.94332290177065,9.79668117096368,1.38255068858603,0.0942117542495278,"Weak",FALSE,0.0162222222222222,3.588,1.791268316
"jlbyr","hunter",734,6.64838897151878,2.51582177298736,2.54872661186422,9.53174189779094,1.8871060584606,0.124319520053327,"Weak",FALSE,0.0815555555555556,3.588,1.791268316
"jlbyr","miraflores",309,5.67077092951874,1.96958518636342,0.0114635658191919,9.38417906887372,1.62033463598066,0.108654593934007,"Weak",FALSE,0.0343333333333333,3.588,1.791268316
"jlbyr","mmelgar",244,5.1642122579259,2.56753013058193,1.10927486581695,10.5862512821929,1.38795250248867,0.0945450505499389,"Weak",FALSE,0.0271111111111111,3.588,1.791268316
"jlbyr","mollebaya",228,2.82182043749065,0.76506265654914,1.79255664588377,8.54877766286812,1.31982200369242,0.0903232974113987,"Weak",FALSE,0.0253333333333333,3.588,1.791268316
"jlbyr","paucarpata",391,5.21521101156773,2.26948694138355,0.897580410956416,9.55260756372487,1.55187677822631,0.104543939562271,"Weak",FALSE,0.0434444444444444,3.588,1.791268316
"jlbyr","sachaca",409,8.82051812577454,0.593992599389855,2.89955296535994,10.2151754941282,1.72892688702155,0.115098322408621,"Weak",FALSE,0.0454444444444444,3.588,1.791268316
"jlbyr","socabaya",230,4.49164335375143,2.71694748828271,1.80203248156501,9.7116132995343,1.45672130477461,0.098766803688479,"Weak",FALSE,0.0255555555555556,3.588,1.791268316
"jlbyr","uchumayo",222,8.67568451201638,0.742777378095482,2.76211594050677,9.81062065635492,1.4276876465364,0.09698922341962,"Weak",FALSE,0.0246666666666667,3.588,1.791268316
"jlbyr","yura",251,5.28442792736746,1.75607195675368,1.61611078055475,8.85419716268495,1.51330118968185,0.102210865459393,"Weak",FALSE,0.0278888888888889,3.588,1.791268316
"miraflores","asa",1289,8.86899855333508,1.8592826639259,0.967460103443564,11.627991207381,2.80837464889972,0.174425063881791,"Weak",FALSE,0.143222222222222,2.731,1.363420783
"miraflores","cayma",17,7.25429624386731,2.0291962389256,2.71097278993043,10.4873230639678,1.11743697482912,0.0775469392289746,"Weak",FALSE,0.00188888888888889,2.731,1.363420783
"miraflores","ccolorado",138,7.49629368852479,3.04652936622792,1.47725604542454,11.9911326310542,1.42406647440189,0.0967670258860127,"Weak",FALSE,0.0153333333333333,2.731,1.363420783
"miraflores","characato",37,4.32113840149556,2.59176331229805,1.05671796626599,10.1205686709822,1.10529874397648,0.0767692478613487,"Weak",FALSE,0.00411111111111111,2.731,1.363420783
"miraflores","elpedregal",16,3.04109253836145,0.79614650229776,2.55329546847913,5.96908402566191,0.915518193390108,0.0644372847461393,"Negative",FALSE,0.00177777777777778,2.731,1.363420783
"miraflores","hunter",86,5.28516102576207,2.7690325431164,2.63157712440682,10.1466772444407,1.22584717643259,0.0844350627708032,"Weak",FALSE,0.00955555555555555,2.731,1.363420783
"miraflores","jlbyr",44,7.49549844737663,2.06943772881207,2.04978385018403,10.5577433868124,1.11743697482912,0.0775469392289746,"Weak",FALSE,0.00488888888888889,2.731,1.363420783
"miraflores","mmelgar",429,5.34495112833541,3.31906858528217,0.950920389800088,13.1611175275672,1.68005266562889,0.112209754471725,"Weak",FALSE,0.0476666666666667,2.731,1.363420783
"miraflores","mollebaya",44,3.69390019853689,2.46102207108719,1.81410387593858,10.4302357569549,1.32696384097685,0.0907676924786135,"Weak",FALSE,0.00488888888888889,2.731,1.363420783
"miraflores","paucarpata",1284,4.08415252806317,2.43975094068748,0.861825283969863,9.99354107338694,2.50438633397145,0.158537940228863,"Weak",FALSE,0.142666666666667,2.731,1.363420783
"miraflores","sachaca",86,8.77060626223673,0.690970557104613,3.16494236844713,9.60980785809809,1.08972246288284,0.0757693589601155,"Weak",FALSE,0.00955555555555555,2.731,1.363420783
"miraflores","socabaya",82,4.6036683768895,2.8564329364475,0.440594881095407,10.0413023782659,1.27534313152656,0.0875458282413065,"Weak",FALSE,0.00911111111111111,2.731,1.363420783
"miraflores","uchumayo",55,8.65537356250723,1.03281104139185,1.62497860058855,9.89755055680978,1.2152846269552,0.0837684701699811,"Weak",FALSE,0.00611111111111111,2.731,1.363420783
"miraflores","yura",236,5.57554891551443,1.14916691658231,1.07187116020811,9.97392747266694,1.45126877302415,0.098433507388068,"Weak",FALSE,0.0262222222222222,2.731,1.363420783
"mmelgar","asa",11909,8.24269878045368,2.56070166852161,0.185364700937612,13.113902015155,17.330782914444,0.565937118097989,"Strong",TRUE,1.32322222222222,27.419,13.68862485
"mmelgar","cayma",7,7.04999743373563,1.14840647707899,6.10985043962813,9.49909199296106,0.333028465738798,0.0244417286968115,"Negative",FALSE,0.000777777777777778,27.419,13.68862485
"mmelgar","ccolorado",35862,9.0928425057732,2.3203243706394,0.64270891810593,15.2673652796986,9957.09813118828,0.998666814798356,"Decisive",TRUE,3.98466666666667,27.419,13.68862485
"mmelgar","characato",178,3.67611511142926,2.20454945945093,1.190163611708,12.6512220805775,0.466211477630246,0.033885123875125,"Negative",FALSE,0.0197777777777778,27.419,13.68862485
"mmelgar","elpedregal",23,3.56053712311465,2.47428367666863,1.4803416446606,12.3859528531924,0.314433575877348,0.0231085434951672,"Negative",FALSE,0.00255555555555556,27.419,13.68862485
"mmelgar","hunter",296,6.28490060431246,2.89036301820263,0.727242728642458,10.2101530347324,0.645727078571678,0.0463281857571381,"Negative",FALSE,0.0328888888888889,27.419,13.68862485
"mmelgar","jlbyr",242,7.83223952138042,2.31992053804266,1.30877183409393,12.4102824369252,0.474126900802417,0.0344406177091434,"Negative",FALSE,0.0268888888888889,27.419,13.68862485
"mmelgar","miraflores",35074,6.99297912407282,3.45059789582109,0.000260902434881638,12.5550362025993,1581.97010424274,0.991667592489723,"Decisive",TRUE,3.89711111111111,27.419,13.68862485
"mmelgar","mollebaya",26,3.84513376505397,2.62535732275863,1.84060739721123,10.2055348634326,0.364133146816247,0.0266637040328852,"Negative",FALSE,0.00288888888888889,27.419,13.68862485
"mmelgar","paucarpata",12158,3.85299180158478,2.55196870752054,0.0692739015146324,12.4981101539443,15.3444553992313,0.53582935229419,"Strong",TRUE,1.35088888888889,27.419,13.68862485
"mmelgar","sachaca",28,8.64752139138667,1.63160091735588,1.47973636796479,12.1975507148023,0.407919049296211,0.0297744695033885,"Negative",FALSE,0.00311111111111111,27.419,13.68862485
"mmelgar","socabaya",59,4.97863094121952,3.26757769693897,1.06379434498494,11.8502310457121,0.378176633110065,0.0276635929341184,"Negative",FALSE,0.00655555555555556,27.419,13.68862485
"mmelgar","uchumayo",20,8.50139351711475,1.70883553101316,1.33761936973745,9.35753012797763,0.333028465738798,0.0244417286968115,"Negative",FALSE,0.00222222222222222,27.419,13.68862485
"mmelgar","yura",98,7.56065880846905,2.80881996187272,1.1395100998545,12.1009781288721,0.370371132531472,0.0271080991001,"Negative",FALSE,0.0108888888888889,27.419,13.68862485
"mollebaya","asa",613,3.05938230349778,1.08600527972129,2.042064003425,10.1765138134435,1.49500224237012,0.101099877791357,"Weak",FALSE,0.0681111111111111,1.811,0.904121215
"mollebaya","cayma",24,5.75757582580293,1.88715452259341,2.67255461736231,10.002530331225,0.780157158673113,0.0554382846350406,"Negative",FALSE,0.00266666666666667,1.811,0.904121215
"mollebaya","ccolorado",32,3.91915068585716,1.97429003941079,1.71726307676468,9.30247752169797,0.8600579918252,0.0607710254416176,"Negative",FALSE,0.00355555555555556,1.811,0.904121215
"mollebaya","characato",965,3.15407336780025,0.370972275644432,2.30936251340347,6.76802255070824,1.7326996620981,0.115320519942229,"Weak",FALSE,0.107222222222222,1.811,0.904121215
"mollebaya","elpedregal",6969,2.83701123566373,0.277986083370418,2.29299741387908,9.61981694811632,47.1647659714158,0.7801355404955,"Very strong",TRUE,0.774333333333333,1.811,0.904121215
"mollebaya","hunter",76,3.62924062688908,1.78387431831423,2.14084883654907,8.73394497595746,0.836660012254004,0.059215642706366,"Negative",FALSE,0.00844444444444444,1.811,0.904121215
"mollebaya","jlbyr",14,5.6438524404757,2.3762112196384,1.89398637249949,8.81790024787774,0.71098037519532,0.0507721364292856,"Negative",FALSE,0.00155555555555556,1.811,0.904121215
