type;ident;lat;long;y_proj;x_proj;ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.5.4-7;-16.47355704;-71.47126126;-1950664.829;2844720.518;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47354668;-71.4711373;-1950665.185;2844734.708;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47346582;-71.47108206;-1950656.386;2844742.034;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47332289;-71.4710223;-1950640.351;2844750.689;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47319744;-71.4706555;-1950630.266;2844793.924;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47316406;-71.4703866;-1950629.758;2844824.848;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47316941;-71.47010898;-1950633.91;2844856.253;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47297132;-71.46999919;-1950612.03;2844871.305;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47295838;-71.47024322;-1950607.411;2844843.81;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47268171;-71.47016474;-1950575.9;2844856.346;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47277647;-71.46978578;-1950591.844;2844898.063;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47279626;-71.46964879;-1950595.908;2844913.334;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47279283;-71.46943189;-1950598.259;2844937.968;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47273983;-71.46924268;-1950594.433;2844960.117;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47268281;-71.4690851;-1950589.734;2844978.732;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47270981;-71.46898127;-1950594.224;2844990.148;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47276756;-71.46886303;-1950602.51;2845002.794;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.4727907;-71.46874416;-1950606.738;2845015.967;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47279451;-71.46862425;-1950608.708;2845029.511;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47284008;-71.46851036;-1950615.508;2845041.823;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47287414;-71.46844817;-1950620.299;2845048.425;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47303667;-71.46846812;-1950639.144;2845044.026;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.4729591;-71.46818046;-1950633.681;2845077.658;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47286282;-71.46800946;-1950624.539;2845098.313;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47282518;-71.46797676;-1950620.531;2845102.514;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47270397;-71.46800512;-1950605.93;2845100.895;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47261413;-71.46801918;-1950595.195;2845100.482;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47253487;-71.46803436;-1950585.69;2845099.804;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47247082;-71.46804266;-1950578.059;2845099.705;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47245739;-71.46834997;-1950572.579;2845065.042;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47242471;-71.46869519;-1950564.357;2845026.333;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47241657;-71.4690063;-1950559.451;2844991.169;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47241272;-71.46931304;-1950555.106;2844956.443;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47241271;-71.46946471;-1950553.18;2844939.249;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47240575;-71.46962173;-1950550.368;2844921.538;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-7;-16.47226679;-71.469968;-1950529.646;2844884.109;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-8; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.4-8;-16.47216454;-71.4691619;-1950527.864;2844976.844;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-8;-16.47234966;-71.46918846;-1950549.278;2844971.397;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-8;-16.47236114;-71.46875071;-1950556.183;2845020.875;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-8;-16.47219136;-71.46874611;-1950536.293;2845023.63;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-8;-16.47208645;-71.4686928;-1950524.644;2845031.055;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-8;-16.47202887;-71.46874541;-1950517.21;2845025.848;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-8;-16.47191819;-71.46899542;-1950501.031;2844998.959;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-8;-16.47211943;-71.46909053;-1950523.47;2844985.529;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47193752;-71.46934229;-1950498.9;2844959.379;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47199283;-71.46949542;-1950503.455;2844941.291;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47205124;-71.46961475;-1950508.804;2844926.993;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47215155;-71.46977982;-1950518.495;2844906.96;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47223877;-71.46989219;-1950527.316;2844893.073;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47233591;-71.46972007;-1950540.914;2844911.308;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47236025;-71.46961374;-1950545.124;2844923.043;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47235031;-71.46921492;-1950549.019;2844968.389;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47215272;-71.46918616;-1950526.167;2844974.249;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47209236;-71.46907934;-1950520.431;2844987.153;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.47196398;-71.46902648;-1950506.018;2844994.835;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-9;-16.4719213;-71.46922996;-1950498.42;2844972.327;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47206504;-71.47039412;-1950500.532;2844838.453;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47220646;-71.46992664;-1950523.082;2844889.592;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.4721314;-71.4698403;-1950515.359;2844900.368;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47203308;-71.46967197;-1950505.943;2844920.746;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.4719684;-71.46952634;-1950500.192;2844938.106;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47191684;-71.46938098;-1950495.98;2844955.265;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47181246;-71.46938911;-1950483.612;2844955.716;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47174097;-71.46938308;-1950475.289;2844957.34;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47161059;-71.46932354;-1950460.725;2844965.806;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47153772;-71.46929619;-1950452.51;2844969.864;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47133209;-71.46927466;-1950428.622;2844975.011;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47125168;-71.46972603;-1950413.445;2844924.895;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47143842;-71.46971867;-1950435.48;2844923.273;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.471472;-71.46984217;-1950437.858;2844908.83;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.4717427;-71.46976439;-1950470.652;2844914.087;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47179052;-71.46991363;-1950474.376;2844896.538;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47185938;-71.47007777;-1950480.384;2844877.024;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-10;-16.47202708;-71.47038729;-1950496.159;2844839.727;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47089062;-71.47422645;-1950313.91;2844419.425;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47099148;-71.47405799;-1950327.897;2844437.197;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47134295;-71.473555;-1950375.575;2844489.599;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.471091;-71.473425;-1950347.623;2844507.651;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47122008;-71.47322571;-1950365.317;2844528.546;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47141593;-71.47302351;-1950390.895;2844548.894;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47152284;-71.47281044;-1950406.16;2844571.644;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47179921;-71.47232018;-1950444.854;2844623.59;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47133851;-71.47220389;-1950392.2;2844642.834;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47125643;-71.47192627;-1950386.079;2844675.387;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.4713739;-71.47172083;-1950402.488;2844697.133;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47143797;-71.47148972;-1950412.95;2844722.492;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47172712;-71.47117074;-1950450.971;2844754.852;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.4718452;-71.47123104;-1950464.08;2844746.462;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47202492;-71.47127795;-1950484.601;2844738.78;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.4-11;-16.47225457;-71.47124487;-1950512.004;2844739.509;C;False; ; ;0; ; ; ; ; ; 
