LR1_coefficients_null_raster	LR1_coefficients_SES_deprivation_R	LR1_R2_null_raster	LR1_R2_SES_deprivation_R	LR1_Q_SES_deprivation_R	LR2_coefficients_null_raster	LR2_coefficients_SES_deprivation_R	LR2_R2_null_raster	LR2_R2_SES_deprivation_R	LR2_Q_SES_deprivation_R
0.00746481502604517	0.00177482730800541	0.0318546480630525	0.0607931815910492	0.0289385335279967	5.71562333456263e-05	4.19386450607558e-06	0.000894319930341731	0.0050696102552573	0.00417529032491557
0.000439472564488189	0.000137370049316899	0.000579448339171964	0.00183614922415175	0.00125670088497978	8.27091305743052e-06	7.97546135986334e-07	0.000149155873575245	0.00166108591482396	0.00151193004124871
0.015435575433432	0.00323878699859383	0.0735189594806134	0.104965080755832	0.0314461212752181	0.000785969540054635	4.09823261576901e-05	0.0211898194229381	0.0464599887737813	0.0252701693508431
0.016048778133906	0.00287614321288664	0.0425505947893061	0.0669512438691935	0.0244006490798875	0.00117131129856963	3.59144703048676e-05	0.0145403052256149	0.0354575382910453	0.0209172330654304
0.0124400879175335	0.00230659349124659	0.10099023284472	0.137740079345914	0.036749846501194	0.000550596933738167	2.30725288464046e-05	0.0377055705051242	0.0823289442791903	0.044623373774066
0.00556641303172195	0.000957072116762862	0.0651746562701362	0.0646504544663455	-0.000524201803790772	0.000192602667972869	6.07456157820106e-06	0.0349855822001605	0.0364569318327492	0.00147134963258865
-0.000230272340257013	9.21923814049506e-05	0.000114414723808186	0.000547469314865073	0.000433054591056888	-1.69533288174172e-05	4.69738768103608e-07	0.000402429434610527	0.000332158264958405	-7.02711696521212e-05
0.00130379018855418	0.000322211098224811	0.00550139450163039	0.0104794224253541	0.00497802792372371	4.35060921783718e-05	1.57153613810611e-06	0.00553254369961736	0.00872296955394049	0.00319042585432313
0.0108878814380812	0.00150878402569157	0.0970169630823558	0.0820380031229112	-0.0149789599594446	0.000236006437233419	4.29799906044163e-06	0.023578428008592	0.0172163104004382	-0.00636211760815378
0.00577772377240398	0.00107570762944879	0.0429019356909584	0.0717694819490345	0.0288675462580761	9.57816009705094e-05	3.7847107420865e-06	0.00545382191751706	0.0181034966625892	0.0126496747450721
0.0098006431182007	0.00175271218839352	0.0912191191635925	0.0962001931757548	0.00498107401216227	0.000278520039092651	8.54531010130145e-06	0.035727917670731	0.0329189947359519	-0.00280892293477904
0.0051427385640144	0.00088400098947741	0.0186642451047589	0.0204817098965722	0.00181746479181331	4.77123618915413e-05	1.94735978673174e-06	0.000768111571011227	0.00184930360291764	0.00108119203190641
0.00222240278279344	0.000302445222921634	0.0259214007492711	0.0150395816675592	-0.0108818190817119	0.000119041666044542	2.08508050801883e-06	0.0501147694029	0.018711399752219	-0.031403369650681
0.00915439839668404	0.0019001597446136	0.0456814015786036	0.0758920591123789	0.0302106575337754	0.000163644742289021	8.4092324984656e-06	0.0068461863358619	0.0194208747661391	0.0125746884302772
0.0162792139212441	0.00302483974665948	0.125277023866027	0.141139099356045	0.0158620754900182	0.00089620787284429	2.85352817564243e-05	0.102806640329401	0.108731160726891	0.00592452039748953
0.0132249864949163	0.00227946924571177	0.17298389751462	0.19138576407443	0.0184018665598095	0.000489568024784104	1.53934469774778e-05	0.103604063536192	0.117759879818655	0.0141558162824637
