type;ident;lat;long;y_proj;x_proj;Ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.5.20-1;-16.46465722;-71.49341922;-1949338.199;2842325.524;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46432036;-71.49340026;-1949298.864;2842332.096;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46431932;-71.4936586;-1949295.469;2842302.824;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46434999;-71.49408832;-1949293.627;2842253.708;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.4643099;-71.49459487;-1949282.5;2842196.81;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46414913;-71.49582329;-1949248.049;2842059.665;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-1;-16.46447111;-71.49620146;-1949281.085;2842012.568;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2; ; ;-1.516416327;20763369.87;C; ; ; ; ; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46242417;-71.49595767;-1949043.699;2842067.078;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46369734;-71.49611324;-1949191.3;2842032.728;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46408259;-71.49576952;-1949240.914;2842066.635;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46416364;-71.49505932;-1949259.433;2842146.08;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46425847;-71.49425543;-1949280.759;2842235.965;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46426896;-71.49381771;-1949287.537;2842285.448;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46426597;-71.4935682;-1949290.347;2842313.772;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46414599;-71.493628;-1949275.494;2842308.569;C;False; ; ;0; ; ; ; ; ; 
TRACK;1.5.20-2;-16.46408948;-71.49372992;-1949267.563;2842297.757;C;False; ; ;0; ; ; ; ; ; 
