city;type;lat;long;y_proj;x_proj
arequipa;regional;-16.45399904;-71.59060137;-1946858.746;2831450.877
arequipa;regional;-16.45394352;-71.59059714;-1946852.28;2831452.081
arequipa;regional;-16.45389107;-71.59059377;-1946846.165;2831453.148
arequipa;regional;-16.45384186;-71.59058996;-1946840.433;2831454.221
arequipa;regional;-16.45379533;-71.59058651;-1946835.014;2831455.22
arequipa;regional;-16.45374969;-71.59058377;-1946829.689;2831456.125
arequipa;regional;-16.45370429;-71.59058091;-1946824.394;2831457.043
arequipa;regional;-16.45365912;-71.59057802;-1946819.127;2831457.959
arequipa;regional;-16.45361428;-71.59057504;-1946813.899;2831458.883
arequipa;regional;-16.4535698;-71.59057201;-1946808.715;2831459.806
arequipa;regional;-16.45352534;-71.59056918;-1946803.53;2831460.707
arequipa;regional;-16.45347936;-71.59056611;-1946798.169;2831461.655
arequipa;regional;-16.45343148;-71.5905627;-1946792.591;2831462.666
arequipa;regional;-16.45338306;-71.59055885;-1946786.954;2831463.734
arequipa;regional;-16.45333443;-71.5905556;-1946781.285;2831464.737
arequipa;regional;-16.45328514;-71.59055176;-1946775.545;2831465.816
arequipa;regional;-16.45323454;-71.59054769;-1946769.655;2831466.937
arequipa;regional;-16.45318277;-71.59054262;-1946763.64;2831468.187
arequipa;regional;-16.45313065;-71.59053623;-1946757.601;2831469.591
arequipa;regional;-16.45307848;-71.59052764;-1946751.584;2831471.245
arequipa;regional;-16.453027;-71.59051634;-1946745.681;2831473.198
arequipa;regional;-16.4529767;-71.59050192;-1946739.956;2831475.488
arequipa;regional;-16.45292854;-71.59048382;-1946734.529;2831478.168
arequipa;regional;-16.45288264;-71.59046248;-1946729.409;2831481.184
arequipa;regional;-16.45283963;-71.59043702;-1946724.679;2831484.631
arequipa;regional;-16.45279882;-71.59040876;-1946720.243;2831488.365
arequipa;regional;-16.45276034;-71.59037861;-1946716.104;2831492.283
arequipa;regional;-16.45272386;-71.5903463;-1946712.228;2831496.42
arequipa;regional;-16.45268822;-71.59031322;-1946708.46;2831500.634
arequipa;regional;-16.4526529;-71.59028022;-1946704.728;2831504.834
arequipa;regional;-16.45261762;-71.59024656;-1946701.01;2831509.109
arequipa;regional;-16.4525823;-71.59021288;-1946697.286;2831513.386
arequipa;regional;-16.4525463;-71.59017856;-1946693.491;2831517.744
arequipa;regional;-16.4525091;-71.59014284;-1946689.573;2831522.277
arequipa;regional;-16.45247099;-71.59010579;-1946685.565;2831526.972
arequipa;regional;-16.4524316;-71.59006755;-1946681.422;2831531.82
arequipa;regional;-16.45239117;-71.59002853;-1946677.165;2831536.769
arequipa;regional;-16.45235034;-71.58998825;-1946672.878;2831541.865
arequipa;regional;-16.45230941;-71.58994711;-1946668.59;2831547.061
arequipa;regional;-16.45226825;-71.58990624;-1946664.272;2831552.23
arequipa;regional;-16.45222754;-71.58986596;-1946659.999;2831557.324
arequipa;regional;-16.45218852;-71.5898274;-1946655.903;2831562.204
arequipa;regional;-16.45215087;-71.58979036;-1946651.949;2831566.891
arequipa;regional;-16.45211368;-71.58975375;-1946648.043;2831571.526
arequipa;regional;-16.45207693;-71.58971711;-1946644.189;2831576.156
arequipa;regional;-16.45204069;-71.58968111;-1946640.388;2831580.709
arequipa;regional;-16.45200552;-71.58964552;-1946636.705;2831585.201
arequipa;regional;-16.45197134;-71.5896107;-1946633.132;2831589.592
arequipa;regional;-16.45193831;-71.5895776;-1946629.669;2831593.773
arequipa;regional;-16.4519069;-71.58954569;-1946626.384;2831597.799
arequipa;regional;-16.45187634;-71.58951534;-1946623.177;2831601.637
arequipa;regional;-16.45184585;-71.58948613;-1946619.964;2831605.345
arequipa;regional;-16.45181595;-71.58945683;-1946616.823;2831609.054
arequipa;regional;-16.45178642;-71.58942748;-1946613.725;2831612.765
arequipa;regional;-16.45175786;-71.58939911;-1946610.729;2831616.353
arequipa;regional;-16.45173221;-71.58937291;-1946608.047;2831619.657
arequipa;regional;-16.45171022;-71.5893498;-1946605.755;2831622.562
arequipa;regional;-16.45169446;-71.58933369;-1946604.108;2831624.593
arequipa;regional;-16.45166887;-71.58930762;-1946601.432;2831627.881
arequipa;regional;-16.4516487;-71.58928832;-1946599.306;2831630.332
arequipa;regional;-16.45163094;-71.58927119;-1946597.437;2831632.504
arequipa;regional;-16.45161613;-71.58925766;-1946595.869;2831634.23
arequipa;regional;-16.45159745;-71.58923984;-1946593.899;2831636.493
arequipa;regional;-16.45157444;-71.58921732;-1946591.481;2831639.345
arequipa;regional;-16.45154632;-71.58918997;-1946588.523;2831642.811
arequipa;regional;-16.45151851;-71.58916324;-1946585.595;2831646.203
arequipa;regional;-16.45149251;-71.58913847;-1946582.854;2831649.35
arequipa;regional;-16.45146492;-71.58911175;-1946579.95;2831652.737
arequipa;regional;-16.45143527;-71.58908301;-1946576.831;2831656.38
arequipa;regional;-16.45140384;-71.58905241;-1946573.526;2831660.258
arequipa;regional;-16.45137035;-71.58902003;-1946570.002;2831664.364
arequipa;regional;-16.45133496;-71.58898562;-1946566.279;2831668.726
arequipa;regional;-16.45129818;-71.58894906;-1946562.421;2831673.347
arequipa;regional;-16.45126102;-71.58891116;-1946558.534;2831678.127
arequipa;regional;-16.45122435;-71.58887423;-1946554.694;2831682.791
arequipa;regional;-16.45118823;-71.58883853;-1946550.903;2831687.307
arequipa;regional;-16.45115236;-71.58880347;-1946547.131;2831691.748
arequipa;regional;-16.45111646;-71.58876866;-1946543.355;2831696.16
arequipa;regional;-16.4510809;-71.58873375;-1946539.619;2831700.58
arequipa;regional;-16.45104548;-71.58869925;-1946535.895;2831704.951
arequipa;regional;-16.45101049;-71.5886653;-1946532.213;2831709.255
arequipa;regional;-16.45097587;-71.58863143;-1946528.575;2831713.545
arequipa;regional;-16.45094085;-71.58859678;-1946524.9;2831717.929
arequipa;regional;-16.45090377;-71.58856005;-1946521.008;2831722.574
arequipa;regional;-16.450865;-71.58852156;-1946516.94;2831727.441
arequipa;regional;-16.45082545;-71.588482;-1946512.794;2831732.441
arequipa;regional;-16.45078548;-71.58844223;-1946508.602;2831737.468
arequipa;regional;-16.45074507;-71.58840244;-1946504.358;2831742.505
arequipa;regional;-16.45070461;-71.58836236;-1946500.112;2831747.574
arequipa;regional;-16.45066352;-71.58832131;-1946495.804;2831752.761
arequipa;regional;-16.45062108;-71.58827886;-1946491.355;2831758.125
arequipa;regional;-16.45057781;-71.58823516;-1946486.824;2831763.642
arequipa;regional;-16.4505344;-71.58818969;-1946482.301;2831769.361
arequipa;regional;-16.45049245;-71.58814217;-1946477.973;2831775.293
arequipa;regional;-16.45045169;-71.58809344;-1946473.8;2831781.347
arequipa;regional;-16.45041222;-71.58804394;-1946469.789;2831787.47
arequipa;regional;-16.45037359;-71.58799348;-1946465.888;2831793.693
arequipa;regional;-16.45033531;-71.58794072;-1946462.059;2831800.171
arequipa;regional;-16.45029797;-71.58788538;-1946458.37;2831806.928
arequipa;regional;-16.45026216;-71.58782746;-1946454.895;2831813.959
arequipa;regional;-16.45022861;-71.58776655;-1946451.723;2831821.299
arequipa;regional;-16.45019809;-71.58770429;-1946448.923;2831828.752
arequipa;regional;-16.45017248;-71.58764471;-1946446.667;2831835.837
arequipa;regional;-16.45015143;-71.58758874;-1946444.899;2831842.454
arequipa;regional;-16.45013386;-71.58753778;-1946443.478;2831848.458
arequipa;regional;-16.45011929;-71.58749167;-1946442.348;2831853.872
arequipa;regional;-16.4501067;-71.58745108;-1946441.381;2831858.636
arequipa;regional;-16.45009445;-71.58741194;-1946440.435;2831863.231
arequipa;regional;-16.45009092;-71.58740055;-1946440.164;2831864.568
arequipa;regional;-16.45008854;-71.58739303;-1946439.979;2831865.45
arequipa;regional;-16.45008476;-71.5873818;-1946439.677;2831866.773
arequipa;regional;-16.45007948;-71.58736637;-1946439.251;2831868.59
arequipa;regional;-16.45007333;-71.58734798;-1946438.76;2831870.754
arequipa;regional;-16.45006594;-71.58732588;-1946438.172;2831873.355
arequipa;regional;-16.45005697;-71.58729911;-1946437.455;2831876.506
arequipa;regional;-16.45004687;-71.5872688;-1946436.651;2831880.072
arequipa;regional;-16.45003737;-71.58724004;-1946435.898;2831883.455
arequipa;regional;-16.45002885;-71.58721227;-1946435.247;2831886.712
arequipa;regional;-16.45001928;-71.58718003;-1946434.529;2831890.49
arequipa;regional;-16.45000935;-71.58714352;-1946433.823;2831894.757
arequipa;regional;-16.44999973;-71.58710474;-1946433.182;2831899.277
arequipa;regional;-16.44999004;-71.58706416;-1946432.555;2831904.002
arequipa;regional;-16.44997894;-71.58702147;-1946431.79;2831908.984
arequipa;regional;-16.44996737;-71.58697749;-1946430.985;2831914.119
arequipa;regional;-16.44995553;-71.58693382;-1946430.145;2831919.221
arequipa;regional;-16.44994323;-71.58689054;-1946429.245;2831924.287
arequipa;regional;-16.44993108;-71.58684742;-1946428.361;2831929.331
arequipa;regional;-16.44991897;-71.58680412;-1946427.485;2831934.396
arequipa;regional;-16.44990695;-71.58676076;-1946426.62;2831939.465
arequipa;regional;-16.44989465;-71.58671687;-1946425.728;2831944.599
arequipa;regional;-16.44988194;-71.58667185;-1946424.803;2831949.867
arequipa;regional;-16.44986913;-71.58662527;-1946423.885;2831955.313
arequipa;regional;-16.44985587;-71.58657723;-1946422.933;2831960.929
arequipa;regional;-16.44984209;-71.58652771;-1946421.939;2831966.72
arequipa;regional;-16.44982797;-71.58647719;-1946420.916;2831972.629
arequipa;regional;-16.44981365;-71.58642799;-1946419.855;2831978.391
arequipa;regional;-16.44979928;-71.58638006;-1946418.771;2831984.01
arequipa;regional;-16.44978471;-71.58633318;-1946417.651;2831989.511
arequipa;regional;-16.44977018;-71.58628702;-1946416.526;2831994.931
arequipa;regional;-16.44975564;-71.58624135;-1946415.394;2832000.297
arequipa;regional;-16.44974123;-71.58619584;-1946414.276;2832005.641
arequipa;regional;-16.44972721;-71.5861499;-1946413.207;2832011.03
arequipa;regional;-16.44971393;-71.5861042;-1946412.224;2832016.382
arequipa;regional;-16.44970059;-71.58605911;-1946411.225;2832021.666
arequipa;regional;-16.44968723;-71.5860145;-1946410.219;2832026.895
arequipa;regional;-16.44967387;-71.58597069;-1946409.202;2832032.034
arequipa;regional;-16.44966025;-71.58592745;-1946408.146;2832037.111
arequipa;regional;-16.44964697;-71.58588524;-1946407.118;2832042.067
arequipa;regional;-16.44963327;-71.58584356;-1946406.034;2832046.97
arequipa;regional;-16.44961993;-71.58580248;-1946404.985;2832051.798
arequipa;regional;-16.44960731;-71.58576235;-1946404.01;2832056.51
arequipa;regional;-16.4495948;-71.58572201;-1946403.048;2832061.244
arequipa;regional;-16.44958114;-71.58567951;-1946401.98;2832066.239
arequipa;regional;-16.44956692;-71.5856349;-1946400.872;2832071.479
arequipa;regional;-16.44955262;-71.58558808;-1946399.783;2832076.972
arequipa;regional;-16.4495379;-71.5855392;-1946398.67;2832082.702
arequipa;regional;-16.44952286;-71.58548927;-1946397.532;2832088.557
arequipa;regional;-16.44950811;-71.58543984;-1946396.423;2832094.35
arequipa;regional;-16.44949285;-71.58539046;-1946395.253;2832100.145
arequipa;regional;-16.44947769;-71.5853394;-1946394.115;2832106.128
arequipa;regional;-16.44946162;-71.58528811;-1946392.875;2832112.15
arequipa;regional;-16.44944603;-71.58523672;-1946391.691;2832118.176
arequipa;regional;-16.44943051;-71.5851862;-1946390.505;2832124.104
arequipa;regional;-16.44941467;-71.58513647;-1946389.272;2832129.946
arequipa;regional;-16.449399;-71.58508671;-1946388.059;2832135.789
arequipa;regional;-16.44938304;-71.58503715;-1946386.809;2832141.613
arequipa;regional;-16.44936722;-71.58498778;-1946385.573;2832147.414
arequipa;regional;-16.44935138;-71.58493924;-1946384.324;2832153.122
arequipa;regional;-16.44933579;-71.58489218;-1946383.086;2832158.657
arequipa;regional;-16.44931924;-71.58484453;-1946381.743;2832164.272
arequipa;regional;-16.44930137;-71.58479504;-1946380.268;2832170.114
arequipa;regional;-16.44928237;-71.58474408;-1946378.679;2832176.136
arequipa;regional;-16.44926282;-71.5846924;-1946377.034;2832182.248
arequipa;regional;-16.449243;-71.58464019;-1946375.365;2832188.423
arequipa;regional;-16.44922323;-71.58458631;-1946373.721;2832194.787
arequipa;regional;-16.44920234;-71.58453088;-1946371.966;2832201.34
arequipa;regional;-16.44918217;-71.58447464;-1946370.306;2832207.976
arequipa;regional;-16.44916303;-71.58441783;-1946368.774;2832214.663
arequipa;regional;-16.44914449;-71.58436211;-1946367.299;2832221.219
arequipa;regional;-16.44912602;-71.58430771;-1946365.815;2832227.625
arequipa;regional;-16.4491079;-71.58425444;-1946364.359;2832233.897
arequipa;regional;-16.44909035;-71.58420272;-1946362.95;2832239.987
arequipa;regional;-16.44907382;-71.58415258;-1946361.64;2832245.885
arequipa;regional;-16.44905916;-71.58410431;-1946360.527;2832251.546
arequipa;regional;-16.44904568;-71.58406069;-1946359.493;2832256.665
arequipa;regional;-16.44903296;-71.58402106;-1946358.499;2832261.322
arequipa;regional;-16.44901896;-71.58398122;-1946357.357;2832266.018
arequipa;regional;-16.44900494;-71.58394165;-1946356.209;2832270.685
arequipa;regional;-16.44899111;-71.58390323;-1946355.069;2832275.219
arequipa;regional;-16.44897771;-71.58386543;-1946353.972;2832279.678
arequipa;regional;-16.44896413;-71.58382876;-1946352.839;2832284.011
arequipa;regional;-16.44895125;-71.58379327;-1946351.773;2832288.2
arequipa;regional;-16.44893933;-71.58376041;-1946350.787;2832292.079
arequipa;regional;-16.44893038;-71.58373626;-1946350.041;2832294.933
arequipa;regional;-16.44892199;-71.58371484;-1946349.325;2832297.469
arequipa;regional;-16.44891353;-71.58369287;-1946348.609;2832300.069
arequipa;regional;-16.44890275;-71.58366531;-1946347.69;2832303.333
arequipa;regional;-16.44889102;-71.58363459;-1946346.699;2832306.967
arequipa;regional;-16.44887927;-71.58360321;-1946345.715;2832310.676
arequipa;regional;-16.44886874;-71.58357397;-1946344.847;2832314.127
arequipa;regional;-16.44885882;-71.58354851;-1946344.002;2832317.142
arequipa;regional;-16.44884925;-71.58352452;-1946343.181;2832319.985
arequipa;regional;-16.44883941;-71.58349817;-1946342.357;2832323.099
arequipa;regional;-16.44882734;-71.58346698;-1946341.333;2832326.791
arequipa;regional;-16.44881396;-71.58343159;-1946340.208;2832330.976
arequipa;regional;-16.4488005;-71.58339357;-1946339.106;2832335.46
arequipa;regional;-16.44878586;-71.58335302;-1946337.898;2832340.247
arequipa;regional;-16.44876979;-71.5833098;-1946336.555;2832345.354
arequipa;regional;-16.44875256;-71.58326386;-1946335.111;2832350.784
arequipa;regional;-16.44873457;-71.58321585;-1946333.602;2832356.459
arequipa;regional;-16.44871604;-71.58316632;-1946332.05;2832362.314
arequipa;regional;-16.44869784;-71.58311594;-1946330.548;2832368.261
arequipa;regional;-16.44867962;-71.58306468;-1946329.054;2832374.307
arequipa;regional;-16.44866076;-71.58301196;-1946327.504;2832380.527
arequipa;regional;-16.44864075;-71.58295629;-1946325.855;2832387.097
arequipa;regional;-16.44861986;-71.58289882;-1946324.126;2832393.881
arequipa;regional;-16.44859849;-71.58284019;-1946322.355;2832400.804
arequipa;regional;-16.44857695;-71.58278263;-1946320.551;2832407.608
arequipa;regional;-16.4485555;-71.58272584;-1946318.747;2832414.323
arequipa;regional;-16.44853424;-71.58266947;-1946316.961;2832420.989
arequipa;regional;-16.44851454;-71.5826153;-1946315.33;2832427.384
arequipa;regional;-16.44849694;-71.58256581;-1946313.887;2832433.222
arequipa;regional;-16.44848127;-71.58252074;-1946312.615;2832438.534
arequipa;regional;-16.44846698;-71.58247893;-1946311.464;2832443.458
arequipa;regional;-16.44845314;-71.58243903;-1946310.341;2832448.16
arequipa;regional;-16.44843752;-71.58239472;-1946309.064;2832453.385
arequipa;regional;-16.44841953;-71.58234466;-1946307.582;2832459.293
arequipa;regional;-16.44840004;-71.5822915;-1946305.964;2832465.571
arequipa;regional;-16.44838035;-71.58223804;-1946304.324;2832471.886
arequipa;regional;-16.44836131;-71.5821856;-1946302.749;2832478.077
arequipa;regional;-16.44834223;-71.58213288;-1946301.174;2832484.3
arequipa;regional;-16.44832369;-71.58208069;-1946299.654;2832490.456
arequipa;regional;-16.44830619;-71.58203104;-1946298.224;2832496.311
arequipa;regional;-16.44828998;-71.58198479;-1946296.903;2832501.763
arequipa;regional;-16.44827701;-71.58194743;-1946295.85;2832506.167
arequipa;regional;-16.44825614;-71.58188801;-1946294.148;2832513.172
arequipa;regional;-16.44824782;-71.58186616;-1946293.447;2832515.757
arequipa;regional;-16.4482355;-71.58183333;-1946292.413;2832519.638
arequipa;regional;-16.44821914;-71.58179001;-1946291.038;2832524.76
arequipa;regional;-16.44820212;-71.58174507;-1946289.606;2832530.075
arequipa;regional;-16.44818571;-71.5817017;-1946288.225;2832535.204
arequipa;regional;-16.44816768;-71.58165326;-1946286.718;2832540.928
arequipa;regional;-16.44814654;-71.58159678;-1946284.947;2832547.604
arequipa;regional;-16.44812302;-71.58153315;-1946282.987;2832555.122
arequipa;regional;-16.44809786;-71.58146464;-1946280.895;2832563.213
arequipa;regional;-16.44807201;-71.58139386;-1946278.752;2832571.572
arequipa;regional;-16.44804595;-71.58132085;-1946276.611;2832580.185
arequipa;regional;-16.44801926;-71.58124628;-1946274.416;2832588.984
arequipa;regional;-16.44799188;-71.58117007;-1946272.161;2832597.978
arequipa;regional;-16.447963;-71.58109142;-1946269.761;2832607.266
arequipa;regional;-16.44793287;-71.58101;-1946267.248;2832616.887
arequipa;regional;-16.44790154;-71.58092526;-1946264.637;2832626.898
arequipa;regional;-16.44787036;-71.58084092;-1946262.038;2832636.862
arequipa;regional;-16.44783997;-71.58075903;-1946259.501;2832646.539
arequipa;regional;-16.44781086;-71.58067897;-1946257.091;2832655.991
arequipa;regional;-16.44778108;-71.58059645;-1946254.634;2832665.731
arequipa;regional;-16.4477508;-71.58051203;-1946252.141;2832675.692
arequipa;regional;-16.44772047;-71.58042751;-1946249.645;2832685.666
arequipa;regional;-16.44768995;-71.58034269;-1946247.129;2832695.676
arequipa;regional;-16.44765914;-71.58025734;-1946244.586;2832705.75
arequipa;regional;-16.44762784;-71.58017068;-1946242.002;2832715.979
arequipa;regional;-16.44759533;-71.5800816;-1946239.307;2832726.499
arequipa;regional;-16.44756164;-71.57999068;-1946236.496;2832737.241
arequipa;regional;-16.44752759;-71.57989948;-1946233.647;2832748.021
arequipa;regional;-16.44749426;-71.57980996;-1946230.861;2832758.599
arequipa;regional;-16.44746265;-71.57972369;-1946228.236;2832768.788
arequipa;regional;-16.44743311;-71.57964258;-1946225.789;2832778.365
arequipa;regional;-16.44740568;-71.57956673;-1946223.523;2832787.319
arequipa;regional;-16.44738198;-71.57950071;-1946221.572;2832795.11
arequipa;regional;-16.44736089;-71.57944257;-1946219.828;2832801.973
arequipa;regional;-16.4473409;-71.57938908;-1946218.154;2832808.296
arequipa;regional;-16.44732279;-71.5793407;-1946216.638;2832814.015
arequipa;regional;-16.44730657;-71.57929739;-1946215.277;2832819.134
arequipa;regional;-16.44729256;-71.57926036;-1946214.099;2832823.514
arequipa;regional;-16.44728101;-71.57922938;-1946213.133;2832827.175
arequipa;regional;-16.44727051;-71.57920092;-1946212.259;2832830.538
arequipa;regional;-16.44725838;-71.57916774;-1946211.252;2832834.456
arequipa;regional;-16.44724463;-71.57912864;-1946210.13;2832839.066
arequipa;regional;-16.44722891;-71.57908502;-1946208.833;2832844.215
arequipa;regional;-16.44721222;-71.57903826;-1946207.463;2832849.731
arequipa;regional;-16.4471944;-71.57898881;-1946205.994;2832855.568
arequipa;regional;-16.44717549;-71.57893737;-1946204.421;2832861.644
arequipa;regional;-16.44715613;-71.57888433;-1946202.816;2832867.907
arequipa;regional;-16.44713615;-71.57883022;-1946201.151;2832874.299
arequipa;regional;-16.44711606;-71.57877558;-1946199.481;2832880.754
arequipa;regional;-16.44709586;-71.57871996;-1946197.81;2832887.32
arequipa;regional;-16.44707544;-71.57866312;-1946196.127;2832894.028
arequipa;regional;-16.44705454;-71.57860509;-1946194.404;2832900.877
arequipa;regional;-16.44703368;-71.57854602;-1946192.699;2832907.843
arequipa;regional;-16.44701269;-71.57848564;-1946190.994;2832914.959
arequipa;regional;-16.44699186;-71.57842528;-1946189.309;2832922.072
arequipa;regional;-16.44697197;-71.57836775;-1946187.699;2832928.85
arequipa;regional;-16.44695348;-71.57831451;-1946186.198;2832935.125
arequipa;regional;-16.44693642;-71.57826646;-1946184.8;2832940.793
arequipa;regional;-16.44692123;-71.57822256;-1946183.569;2832945.966
arequipa;regional;-16.44690692;-71.57818136;-1946182.408;2832950.821
arequipa;regional;-16.44689409;-71.57814388;-1946181.373;2832955.237
arequipa;regional;-16.44687939;-71.57810047;-1946180.194;2832960.348
arequipa;regional;-16.44685691;-71.5780388;-1946178.331;2832967.63
arequipa;regional;-16.44683808;-71.57799108;-1946176.722;2832973.283
arequipa;regional;-16.44681908;-71.57791972;-1946175.389;2832981.617
arequipa;regional;-16.44680976;-71.57789392;-1946174.62;2832984.663
arequipa;regional;-16.44679718;-71.5778583;-1946173.591;2832988.863
arequipa;regional;-16.44678242;-71.5778165;-1946172.385;2832993.794
arequipa;regional;-16.44676801;-71.57777643;-1946171.197;2832998.522
arequipa;regional;-16.44675321;-71.57773503;-1946169.98;2833003.407
arequipa;regional;-16.44673596;-71.57768691;-1946168.562;2833009.085
arequipa;regional;-16.44671551;-71.57763047;-1946166.871;2833015.748
arequipa;regional;-16.44669306;-71.57756599;-1946165.047;2833023.348
arequipa;regional;-16.44666928;-71.57749572;-1946163.14;2833031.622
arequipa;regional;-16.44664558;-71.57742549;-1946161.241;2833039.889
arequipa;regional;-16.44662298;-71.57735994;-1946159.413;2833047.613
arequipa;regional;-16.44660284;-71.57730254;-1946157.771;2833054.381
arequipa;regional;-16.44658052;-71.57723845;-1946155.959;2833061.935
arequipa;regional;-16.44656357;-71.57719024;-1946154.575;2833067.62
arequipa;regional;-16.44655153;-71.57715595;-1946153.593;2833071.662
arequipa;regional;-16.44653685;-71.57711448;-1946152.392;2833076.554
arequipa;regional;-16.44651987;-71.57706535;-1946151.017;2833082.343
arequipa;regional;-16.44649933;-71.57700819;-1946149.325;2833089.089
arequipa;regional;-16.44647718;-71.57694485;-1946147.522;2833096.556
arequipa;regional;-16.44645404;-71.57687764;-1946145.651;2833104.474
arequipa;regional;-16.44642925;-71.57680799;-1946143.617;2833112.691
arequipa;regional;-16.44640275;-71.57673467;-1946141.43;2833121.345
arequipa;regional;-16.44637444;-71.5766564;-1946139.091;2833130.584
arequipa;regional;-16.44634656;-71.5765794;-1946136.787;2833139.674
arequipa;regional;-16.44632022;-71.57650422;-1946134.642;2833148.538
arequipa;regional;-16.44629346;-71.57642634;-1946132.48;2833157.713
arequipa;regional;-16.44626596;-71.57634479;-1946130.279;2833167.314
arequipa;regional;-16.44623751;-71.57626144;-1946127.988;2833177.13
arequipa;regional;-16.44620833;-71.57617788;-1946125.614;2833186.981
arequipa;regional;-16.4461786;-71.5760943;-1946123.176;2833196.84
arequipa;regional;-16.44614924;-71.576011;-1946120.778;2833206.663
arequipa;regional;-16.44612054;-71.5759272;-1946118.463;2833216.535
arequipa;regional;-16.44609168;-71.57584326;-1946116.132;2833226.424
arequipa;regional;-16.44606269;-71.57575963;-1946113.781;2833236.279
arequipa;regional;-16.44603457;-71.57567789;-1946111.509;2833245.911
arequipa;regional;-16.44600597;-71.57559764;-1946109.162;2833255.377
arequipa;regional;-16.44597437;-71.57551871;-1946106.446;2833264.735
arequipa;regional;-16.44593775;-71.57544214;-1946103.109;2833273.891
arequipa;regional;-16.44589429;-71.57536878;-1946098.931;2833282.771
arequipa;regional;-16.445844;-71.5752987;-1946093.908;2833291.369
arequipa;regional;-16.445788;-71.57523207;-1946088.171;2833299.651
arequipa;regional;-16.4457277;-71.57517054;-1946081.866;2833307.411
arequipa;regional;-16.44566471;-71.57511652;-1946075.15;2833314.356
arequipa;regional;-16.44560059;-71.57506964;-1946068.211;2833320.506
arequipa;regional;-16.44553557;-71.57502692;-1946061.113;2833326.195
arequipa;regional;-16.4454724;-71.57498741;-1946054.193;2833331.498
arequipa;regional;-16.44541713;-71.57495326;-1946048.133;2833336.09
arequipa;regional;-16.44534685;-71.57490956;-1946040.43;2833341.96
arequipa;regional;-16.44527709;-71.57486645;-1946032.781;2833347.755
arequipa;regional;-16.44520501;-71.57482246;-1946024.871;2833353.682
arequipa;regional;-16.44515731;-71.57479335;-1946019.637;2833357.604
arequipa;regional;-16.44510432;-71.57476153;-1946013.815;2833361.901
arequipa;regional;-16.44504591;-71.57472802;-1946007.378;2833366.461
arequipa;regional;-16.44498329;-71.57469294;-1946000.466;2833371.255
arequipa;regional;-16.44491909;-71.57465676;-1945993.383;2833376.193
arequipa;regional;-16.44485427;-71.57462071;-1945986.225;2833381.124
arequipa;regional;-16.44478917;-71.57458452;-1945979.037;2833386.075
arequipa;regional;-16.44472233;-71.57454686;-1945971.663;2833391.216
arequipa;regional;-16.44465466;-71.57450532;-1945964.24;2833396.807
arequipa;regional;-16.44458686;-71.57445995;-1945956.849;2833402.834
arequipa;regional;-16.44451765;-71.57441127;-1945949.335;2833409.254
arequipa;regional;-16.44444659;-71.57436249;-1945941.605;2833415.71
arequipa;regional;-16.44437404;-71.57431546;-1945933.678;2833421.986
arequipa;regional;-16.44430126;-71.57426965;-1945925.708;2833428.128
arequipa;regional;-16.44422876;-71.57422427;-1945917.766;2833434.218
arequipa;regional;-16.44415673;-71.57417914;-1945909.876;2833440.273
arequipa;regional;-16.44408491;-71.57413486;-1945902;2833446.228
arequipa;regional;-16.44401231;-71.57409032;-1945894.036;2833452.224
arequipa;regional;-16.44393887;-71.57404591;-1945885.971;2833458.215
arequipa;regional;-16.44386673;-71.57400167;-1945878.057;2833464.17
arequipa;regional;-16.44379433;-71.57395772;-1945870.109;2833470.097
arequipa;regional;-16.44372258;-71.57391355;-1945862.239;2833476.039
arequipa;regional;-16.44365029;-71.57386886;-1945854.314;2833482.047
arequipa;regional;-16.44357722;-71.5738233;-1945846.306;2833488.164
arequipa;regional;-16.44350446;-71.57377799;-1945838.333;2833494.25
arequipa;regional;-16.44343238;-71.57373327;-1945830.432;2833500.258
arequipa;regional;-16.4433611;-71.57368922;-1945822.617;2833506.181
arequipa;regional;-16.4432909;-71.5736462;-1945814.915;2833511.973
arequipa;regional;-16.44322239;-71.57360426;-1945807.399;2833517.62
arequipa;regional;-16.44315597;-71.57356316;-1945800.116;2833523.146
arequipa;regional;-16.44308966;-71.57352284;-1945792.837;2833528.58
arequipa;regional;-16.44302404;-71.57348246;-1945785.64;2833534.013
arequipa;regional;-16.44295799;-71.57344171;-1945778.397;2833539.494
arequipa;regional;-16.44289169;-71.57340076;-1945771.127;2833544.999
arequipa;regional;-16.44282587;-71.5733599;-1945763.913;2833550.489
arequipa;regional;-16.44276091;-71.57331928;-1945756.796;2833555.941
arequipa;regional;-16.44269723;-71.57327996;-1945749.813;2833561.229
arequipa;regional;-16.44263601;-71.57324272;-1945743.094;2833566.247
arequipa;regional;-16.44257917;-71.57320831;-1945736.853;2833570.89
arequipa;regional;-16.44252;-71.57317;-1945730.386;2833576.004
arequipa;regional;-16.4424746;-71.57314024;-1945725.43;2833579.969
arequipa;regional;-16.44244;-71.57312;-1945721.622;2833582.715
arequipa;regional;-16.4424;-71.5731;-1945717.176;2833585.503
arequipa;regional;-16.44234829;-71.57306853;-1945711.5;2833589.745
arequipa;regional;-16.44230804;-71.57304188;-1945707.11;2833593.29
arequipa;regional;-16.44228;-71.57303;-1945703.966;2833595.003
arequipa;regional;-16.44224333;-71.5730044;-1945699.983;2833598.383
arequipa;regional;-16.44219;-71.57297;-1945694.153;2833602.978
arequipa;regional;-16.44214831;-71.57294563;-1945689.565;2833606.284
