LR1_coefficients_null_raster	LR1_coefficients_X19K_20240101.20241231_C	LR1_R2_null_raster	LR1_R2_X19K_20240101.20241231_C	LR1_Q_X19K_20240101.20241231_C	LR2_coefficients_null_raster	LR2_coefficients_X19K_20240101.20241231_C	LR2_R2_null_raster	LR2_R2_X19K_20240101.20241231_C	LR2_Q_X19K_20240101.20241231_C
-0.000269567094868039	-0.000405198231510403	0.000140622027643172	9.0525131921639e-05	-5.00968957215327e-05	-1.20324141059015e-05	-7.7660875274922e-05	0.000189488937714282	0.000894187167785256	0.000704698230070974
0.00767730044764493	0.0151591993560523	0.040817999113225	0.0640544144266305	0.0232364153134055	0.000229782367820772	0.000999156522956793	0.0139348017466904	0.0352556687388591	0.0213208669921687
0.00838864604696551	0.0181394587340392	0.0516980795088798	0.0968112160499456	0.0451131365410659	0.000225339455947249	0.00109868241172112	0.0155519768294338	0.051524462864303	0.0359724860348692
0.00783661968240131	0.0169088256096074	0.0370335234354283	0.0711611850928893	0.034127661657461	0.000210294893049397	0.00120973101098155	0.00967467377441859	0.042906786000915	0.0332321122264964
0.00944607659284269	0.0151094739866429	0.0717656466312162	0.0798303571954666	0.00806471056425043	0.000306570545318374	0.000822775899051681	0.027957903821436	0.0323086519288323	0.00435074810739629
0.000275915141015641	0.000476288562412029	0.00014944288882786	0.000147406661762738	-2.03622706512196e-06	1.94855155508221e-05	2.96264962462535e-05	0.000480683688712799	0.00016009145969791	-0.000320592229014889
-0.00110284783910649	0.000891641064915547	0.00242190246631206	0.000428984700183823	-0.00199291776612824	-4.68115002795294e-05	9.37365412729007e-05	0.00362439181281339	0.00150338609804754	-0.00212100571476585
0.00787494470623397	0.0158220264255866	0.048649645096	0.0766335389274877	0.0279838938314877	0.000198835594392912	0.00090385343137631	0.0138711841526055	0.0340195729212036	0.0201483887685981
0.00789561545858381	0.0157285912396229	0.047554420037801	0.0732345360244872	0.0256801159866862	0.00019757824396066	0.000969357690351793	0.013858046128644	0.037721901000295	0.023863854871651
0.00948077202484212	0.0152668100053294	0.0809392500419913	0.0974931643891091	0.0165539143471177	0.0002913782064242	0.000906832780229435	0.0281527678605169	0.0451616336840034	0.0170088658234866
0.0119169330673675	0.0196496883890592	0.0968359410132294	0.106308231233446	0.00947229022021648	0.00040334920682633	0.00124717386746632	0.0452267266285882	0.0554858371078971	0.0102591104793089
-0.000670543463407817	-8.41299133282405e-05	0.000851069012499212	4.20184783294803e-06	-0.000846867164666264	-2.83023951241113e-05	-3.63927768806158e-06	0.001170506241828	2.28755738410124e-06	-0.00116821868444389
0.00947557337378871	0.0152466905444633	0.0655800291014712	0.0747441038757991	0.00916407477432786	0.000350140039873847	0.00091218625645661	0.0322432213184287	0.0370674399934056	0.00482421867497693
0.00887105978544786	0.018010964842332	0.0545612294157027	0.0873001150167875	0.0327388856010848	0.000220059065623207	0.00123960313225689	0.013946289157774	0.0458912659271313	0.0319449767693574
0.0104274113438242	0.0155074850551429	0.0824163977214882	0.0850708926779021	0.00265449495641386	0.000460494844534171	0.000914978329308099	0.0477996908307128	0.0383049138189942	-0.00949477701171864
0.0113550339325026	0.022026104044962	0.0938508939943223	0.138867291471233	0.0450163974769104	0.000285822952832016	0.00139143254638789	0.0258159460857301	0.0703666073199786	0.0445506612342485
0.00985738255363142	0.0174576321948834	0.0624629207592111	0.0819928938995269	0.0195299731403157	0.000319593395048435	0.00125212575681526	0.0227094675905818	0.0488419968296205	0.0261325292390387
0.00917491076731584	0.0163478126737659	0.0714337803035283	0.0958400669447682	0.0244062866412399	0.000228113348807528	0.000881565730670216	0.0210195214048143	0.0433074236904635	0.0222879022856492
0.0130564026522438	0.0202249609319237	0.0991291205952532	0.104527216283638	0.00539809568838474	0.000411551070243599	0.00117094761185085	0.0378056490262227	0.0524217580493342	0.0146161090231116
0.0113679207736846	0.0203480558907788	0.0894703367544258	0.123138855792199	0.0336685190377731	0.000336778921292107	0.00132506457070615	0.0317229337854727	0.0692863436103647	0.037563409824892
0.0104960980298535	0.0187582093720993	0.0686941210442194	0.0968177460292304	0.028123624985011	0.000325844890916193	0.00118071622138311	0.0249756630064417	0.0508486203169901	0.0258729573105484
0.00831256954141458	0.0148220197174415	0.060390740826626	0.0824489379383483	0.0220581971117223	0.000177977712128219	0.000810461802103675	0.0134729853467173	0.0353663294992442	0.0218933441525269
0.0116317587625092	0.0222938879844943	0.113290572745187	0.165948670804877	0.0526580980596903	0.000363699967443779	0.00166014799582448	0.0440470119133217	0.114263920515127	0.0702169086018056
0.00982163815671806	0.0170403914192251	0.0639805546154289	0.0880475815192522	0.0240670269038233	0.000287183764128727	0.000979555711595852	0.0186592392006456	0.037854067550582	0.0191948283499365
0.00805248794776403	0.0166930638413726	0.0433679855184116	0.0746417790360672	0.0312737935176556	0.00020991471922096	0.000942686726648328	0.0123237877429433	0.0323094962312139	0.0199857084882705
0.0112368427667921	0.0202139439737815	0.0887615366355088	0.119906386196036	0.0311448495605272	0.000266705946194819	0.00112373806080692	0.0235941827832593	0.0544957884387757	0.0309016056555164
0.00938449174017558	0.016510415128231	0.0627418119459471	0.0881258634561689	0.0253840515102218	0.000267961808894544	0.000981051267374478	0.0194453335097876	0.0404654233405852	0.0210200898307975
0.0114916473337155	0.0222821240131854	0.0858984122364567	0.128120797697164	0.0422223854607068	0.000409576785836808	0.0018367676323613	0.0360755391682506	0.0894657216137171	0.0533901824454665
0.00852387139109723	0.0146115409102265	0.0621153791400839	0.0750067973435806	0.0128914182034967	0.000207166944026127	0.000865292689926989	0.0168600513161654	0.0335337266795241	0.0166736753633586
0.0100331914153803	0.0186216646568679	0.0704499269131689	0.105636845342463	0.0351869184292944	0.000264589335838921	0.00103622914551067	0.0189572505639068	0.0428505106139281	0.0238932600500213
0.0109928596950869	0.0208472419711601	0.069580821405692	0.105106771876358	0.0355259504706659	0.000381146204028994	0.0015753375419336	0.0317419344181992	0.0747814481925726	0.0430395137743734
