LR1_coefficients_null_raster	LR1_coefficients_X19K_20240101.20241231_R	LR1_R2_null_raster	LR1_R2_X19K_20240101.20241231_R	LR1_Q_X19K_20240101.20241231_R	LR2_coefficients_null_raster	LR2_coefficients_X19K_20240101.20241231_R	LR2_R2_null_raster	LR2_R2_X19K_20240101.20241231_R	LR2_Q_X19K_20240101.20241231_R
0.00887105978544786	0.00369539812879574	0.0545612294157027	0.0258430615130102	-0.0287181679026925	0.000220059065623207	1.87874481068512e-05	0.013946289157774	0.000927541666058012	-0.013018747491716
0.0104274113438242	0.00317266715115056	0.0824163977214882	0.0188817461047529	-0.0635346516167353	0.000460494844534171	3.17977520203694e-05	0.0477996908307128	0.00151654907195651	-0.0462831417587563
0.0113550339325026	0.00802011997574523	0.0938508939943223	0.0780647192519707	-0.0157861747423516	0.000285822952832016	0.000201054679062779	0.0258159460857301	0.0300105595127525	0.00419461342702236
0.00985738255363142	0.00502143210124923	0.0624629207592111	0.0426972842003817	-0.0197656365588295	0.000319593395048435	6.52977539025254e-05	0.0227094675905818	0.00994060300767828	-0.0127688645829035
0.00917491076731584	0.00572516290011772	0.0714337803035283	0.0629492729576499	-0.00848450734587838	0.000228113348807528	9.07149526089904e-05	0.0210195214048143	0.0173831611959269	-0.00363636020888734
0.0130564026522438	0.00450231187828847	0.0991291205952532	0.0421809261223424	-0.0569481944729107	0.000411551070243599	4.02475626575424e-05	0.0378056490262227	0.00645486873151932	-0.0313507802947033
0.0113679207736846	0.00713491945713828	0.0894703367544258	0.0643096345409905	-0.0251607022134352	0.000336778921292107	0.000134030939414158	0.0317229337854727	0.0187429610750993	-0.0129799727103734
0.0104960980298535	0.00515057397570019	0.0686941210442194	0.036816339037315	-0.0318777820069044	0.000325844890916193	7.36820007905286e-05	0.0249756630064417	0.00689366543193594	-0.0180819975745058
0.00831256954141458	0.0064863225933052	0.060390740826626	0.0632699553678083	0.00287921454118228	0.000177977712128219	0.000139647517760059	0.0134729853467173	0.0205973957886051	0.0071244104418878
0.0116317587625092	0.00842376756189674	0.113290572745187	0.0969602831421066	-0.0163302896030801	0.000363699967443779	0.000208128400856425	0.0440470119133217	0.0337898986083023	-0.0102571133050194
0.00982163815671806	0.00188143718948789	0.0639805546154289	0.0119204331752991	-0.0520601214401298	0.000287183764128727	5.92146358754376e-06	0.0186592392006456	0.000363945125529289	-0.0182952940751163
0.00805248794776403	0.00155329671882114	0.0433679855184116	0.0058343611980565	-0.0375336243203551	0.00020991471922096	-4.89843446548808e-06	0.0123237877429433	0.00015527202026934	-0.012168515722674
0.0112368427667921	0.00792266720570254	0.0887615366355088	0.0658452056080757	-0.0229163310274331	0.000266705946194819	0.000155882716453348	0.0235941827832593	0.0174171336360345	-0.00617704914722476
0.00938449174017558	0.00210361281196957	0.0627418119459471	0.0118847513434404	-0.0508570606025067	0.000267961808894544	4.85719094191004e-06	0.0194453335097876	0.000102180563806414	-0.0193431529459812
0.0114916473337155	0.00260335790978873	0.0858984122364567	0.0242362539514866	-0.0616621582849702	0.000409576785836808	1.61878264166755e-05	0.0360755391682506	0.00198902157715818	-0.0340865175910924
0.00852387139109723	0.00478146489664388	0.0621153791400839	0.038253818090314	-0.0238615610497698	0.000207166944026127	0.000109114637216184	0.0168600513161654	0.0157761655148777	-0.00108388580128771
0.0100331914153803	0.00654205297009865	0.0704499269131689	0.0529607254631607	-0.0174892014500081	0.000264589335838921	0.000156608749937225	0.0189572505639068	0.0199407414299048	0.000983490865997926
0.0109928596950869	0.00517397086136736	0.069580821405692	0.0282261247564194	-0.0413546966492727	0.000381146204028994	8.50147140344135e-05	0.0317419344181992	0.0058206714532944	-0.0259212629649048
