ident;lat;long;y_proj;x_proj;ingreso_economico
1.18.11A-40;-16.42502967;-71.57380039;-1943668.499;2833732.78;A
1.18.11A-40;-16.42523047;-71.57408974;-1943688.438;2833697.366;A
1.18.11A-40;-16.42572515;-71.57379005;-1943750.302;2833724.881;A
1.18.11A-41; ; ;-1.516416327;20763369.87;A
1.18.11A-41;-16.42537295;-71.573148;-1943717.024;2833802.244;A
1.18.11A-41;-16.42478443;-71.5735103;-1943643.351;2833768.857;A
1.18.11A-41;-16.42483542;-71.57360691;-1943648.122;2833757.242;A
1.18.11A-41;-16.4249712;-71.57373804;-1943662.417;2833740.608;A
1.18.11A-41;-16.42553149;-71.57342339;-1943732.175;2833768.964;A
1.18.11A-42; ; ;-1.516416327;20763369.87;A
1.18.11A-42;-16.42489602;-71.57299786;-1943662.905;2833825.481;A
1.18.11A-42;-16.42453912;-71.5732133;-1943618.281;2833805.718;A
1.18.11A-42;-16.42472252;-71.57347927;-1943636.471;2833773.181;A
1.18.11A-42;-16.42506081;-71.573261;-1943678.945;2833793.508;A
1.18.11A-43; ; ;-1.516416327;20763369.87;A
1.18.11A-43;-16.4250252;-71.57248846;-1943684.488;2833881.533;A
1.18.11A-43;-16.42430295;-71.57291057;-1943594.357;2833843.11;A
1.18.11A-43;-16.42449745;-71.5731586;-1943614.076;2833812.461;A
1.18.11A-43;-16.4251612;-71.57276261;-1943697.008;2833848.687;A
1.18.11A-44; ; ;-1.516416327;20763369.87;A
1.18.11A-44;-16.42562732;-71.5727756;-1943751.583;2833841.135;A
1.18.11A-44;-16.42536767;-71.57229486;-1943727.143;2833899.009;A
1.18.11A-44;-16.42508623;-71.5724663;-1943691.934;2833883.249;A
1.18.11A-44;-16.42534697;-71.57291432;-1943716.914;2833829.069;A
1.18.11A-45; ; ;-1.516416327;20763369.87;A
1.18.11A-45;-16.42587379;-71.573223;-1943774.896;2833787.211;A
1.18.11A-45;-16.42563949;-71.57279277;-1943752.797;2833839.031;A
1.18.11A-45;-16.42535513;-71.57294614;-1943717.471;2833825.356;A
1.18.11A-45;-16.42558205;-71.57337576;-1943738.712;2833773.704;A
1.18.11A-46; ; ;-1.516416327;20763369.87;A
1.18.11A-46;-16.42593868;-71.57316934;-1943783.192;2833792.448;A
1.18.11A-46;-16.42620796;-71.57301284;-1943816.785;2833806.673;A
