LR1_coefficients_null_raster	LR1_coefficients_lyr.1_C	LR1_R2_null_raster	LR1_R2_lyr.1_C	LR1_Q_lyr.1_C	LR2_coefficients_null_raster	LR2_coefficients_lyr.1_C	LR2_R2_null_raster	LR2_R2_lyr.1_C	LR2_Q_lyr.1_C
0.0102723898713271	-0.00321029618547852	0.0867860237934003	6.48656190955447e-05	-0.0867211581743047	0.000326765645925349	-0.00396856751066521	0.034655377016708	0.00106336189043836	-0.0335920151262696
0.0075958867873294	-0.00263210163343241	0.0368960110609676	4.2539706778562e-05	-0.036853471354189	0.000167150317034703	-0.00311835034665257	0.00757998803163474	0.000989322558562729	-0.00659066547307201
0.00757641189795046	0.0550221238648084	0.0576792046257643	0.0170528804790254	-0.0406263241467389	0.000197152529062449	0.00630659038448314	0.0169444898447681	0.0029082568467832	-0.0140362329979849
0.0120022102160223	0.0583240137152369	0.13647168159863	0.02095560903169	-0.115516072566939	0.000431928691262112	0.00259341083468551	0.068651891756655	0.000544895070887184	-0.0681069966857678
0.00860093165090527	0.0265800836804751	0.0550784429202031	0.00401879364013167	-0.0510596492800714	0.000227958815712676	-0.000491678547576989	0.0139319492248791	2.0893405978031e-05	-0.013911055818901
0.0107931362920628	0.00408364810791138	0.0775319511985372	9.36841334762866e-05	-0.0774382670650609	0.000402435646075989	-0.00029071240433518	0.0386282855468616	7.31910304715616e-06	-0.0386209664438145
0.00866971465400798	0.0350466870034411	0.0654148682882418	0.00723040466727021	-0.0581844636209715	0.000247706955476418	0.00264294297231609	0.0222113172713078	0.000432541246081198	-0.0217787760252266
0.0113523767380482	0.00396943753002306	0.104590163212359	8.02619057459785e-05	-0.104509901306613	0.000381898623327539	-0.00626287074776054	0.0440358515269514	0.00152886945863546	-0.042506982068316
0.0133067999295546	0.0387274523496207	0.104153225279824	0.00587014575458028	-0.0982830795252435	0.0003699176493341	-0.00194852144155239	0.0295193985109679	0.000257086558549791	-0.0292623119524181
0.0127603575871535	0.0399928155423714	0.101462128572555	0.00612740207293809	-0.0953347264996165	0.000419037646606194	0.00176106799445479	0.034451176777464	0.000133867987899435	-0.0343173087895646
0.00907263960735413	0.0128013296847463	0.0667887849248546	0.000913444752694125	-0.0658753401721605	0.000242134026821809	0.000155858825013765	0.0200018973633534	1.69975361802731e-06	-0.0200001976097353
-0.000269567094868039	0.0142304448569346	0.000140622027643172	0.0045978655006111	0.00445724347296793	-1.20324141059015e-05	0.00359296590280937	0.000189488937714282	0.00652776211937388	0.0063382731816596
