type;ident;lat;long;y_proj;x_proj;ingreso_economico;new_seg;display;color;altitude;depth;temp;time;model;filename;ltime
TRACK;1.13.1-11;-16.43794083;-71.50606306;-1946039.53;2841242.54;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43802912;-71.50660765;-1946043.017;2841179.641;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43793803;-71.50664043;-1946031.901;2841177.118;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43790821;-71.5066134;-1946028.74;2841180.572;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43782603;-71.5066036;-1946019.21;2841182.76;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43775114;-71.50653022;-1946011.339;2841192.061;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43738317;-71.50653073;-1945968.106;2841196.824;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43738644;-71.5066359;-1945967.159;2841184.858;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43743002;-71.50672477;-1945971.155;2841174.211;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43750182;-71.50689022;-1945977.498;2841154.513;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.4375531;-71.50696713;-1945982.551;2841145.121;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43765394;-71.50706549;-1945993.153;2841132.649;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43787674;-71.50696689;-1946020.574;2841140.909;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43832188;-71.50678324;-1946075.189;2841155.898;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43846857;-71.50670663;-1946093.391;2841162.661;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43832245;-71.50635702;-1946080.645;2841204.213;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.43817983;-71.50592142;-1946069.399;2841255.466;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-11;-16.4380232;-71.50599266;-1946050.097;2841249.442;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-12; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
TRACK;1.13.1-12;-16.43742797;-71.50680169;-1945969.942;2841165.517;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-12;-16.43736977;-71.50671277;-1945964.229;2841176.361;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-12;-16.43729795;-71.50653409;-1945958.051;2841197.56;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-12;-16.43718236;-71.50616879;-1945949.091;2841240.49;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-12;-16.43702207;-71.50622579;-1945929.54;2841236.127;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-12;-16.43719;-71.50683948;-1945941.509;2841164.35;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43711824;-71.50692544;-1945931.991;2841155.545;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43714149;-71.50697067;-1945934.151;2841150.112;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43716585;-71.50705701;-1945935.921;2841140.005;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.4371629;-71.50709814;-1945935.055;2841135.38;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43713569;-71.50713723;-1945931.364;2841131.304;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43711813;-71.50715673;-1945929.054;2841129.324;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43705227;-71.50719893;-1945920.784;2841125.403;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43692061;-71.50677626;-1945910.66;2841175.048;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43663555;-71.50687868;-1945875.877;2841167.17;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43679905;-71.50734718;-1945889.162;2841111.912;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43721455;-71.50722481;-1945939.521;2841120.342;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43759691;-71.50709196;-1945986.119;2841130.394;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43756185;-71.50703602;-1945982.707;2841137.196;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43753619;-71.50699847;-1945980.168;2841141.79;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43746757;-71.50693048;-1945972.966;2841150.397;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43743148;-71.50682598;-1945970.047;2841162.718;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43718267;-71.50688165;-1945940.115;2841159.665;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-13;-16.43716153;-71.50690873;-1945937.289;2841156.872;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43548079;-71.50741673;-1945733.417;2841121.295;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43522314;-71.50749464;-1945702.165;2841115.837;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43526176;-71.50770078;-1945704.096;2841091.96;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43477688;-71.50787307;-1945644.956;2841078.778;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43460771;-71.5079743;-1945623.803;2841069.517;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43457616;-71.5080629;-1945618.976;2841059.884;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43463737;-71.50812348;-1945625.401;2841052.214;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43457615;-71.50821466;-1945617.056;2841042.678;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43452375;-71.50821018;-1945610.958;2841043.873;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43445627;-71.50821904;-1945602.918;2841043.752;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43439762;-71.50824979;-1945595.64;2841041.034;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43439166;-71.50831906;-1945594.064;2841033.258;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43441827;-71.50840522;-1945596.1;2841023.142;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43467645;-71.50837791;-1945626.776;2841022.856;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43475886;-71.50822744;-1945638.36;2841038.837;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43491677;-71.50806094;-1945659.015;2841055.645;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.43508823;-71.50796607;-1945680.357;2841064.156;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.4352585;-71.50789437;-1945701.266;2841070.054;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-14;-16.4354745;-71.507808;-1945727.733;2841077.017;B;False; ; ;0; ; ; ; ; ; 
TRACK;1.13.1-15; ; ;-1.516416327;20763369.87;B; ; ; ; ; ; ; ; ; ; 
