ident;lat;long;y_proj;x_proj;ingreso_economico
1.10.55-3;-16.40131649;-71.52086888;-1941550.12;2840042.942;A
1.10.55-4; ; ;-1.516416327;20763369.87;A
1.10.55-4;-16.4017351;-71.52288032;-1941573.935;2839809.394;A
1.10.55-4;-16.401929;-71.52249952;-1941601.514;2839850.041;A
1.10.55-4;-16.40201474;-71.52216919;-1941615.751;2839886.376;A
1.10.55-4;-16.40246536;-71.52143355;-1941677.962;2839963.905;A
1.10.55-4;-16.40206206;-71.52114028;-1941634.284;2840002.428;A
1.10.55-4;-16.40180368;-71.5214653;-1941599.832;2839968.949;A
1.10.55-4;-16.40167614;-71.52181793;-1941580.404;2839930.629;A
1.10.55-4;-16.40150624;-71.52218139;-1941555.862;2839891.635;A
1.10.55-4;-16.40134296;-71.52258949;-1941531.536;2839847.493;A
1.10.55-4;-16.40098483;-71.52262012;-1941489.079;2839848.698;A
1.10.55-4;-16.40068894;-71.52280702;-1941451.964;2839831.37;A
1.10.55-4;-16.40116574;-71.52338819;-1941500.648;2839759.242;A
1.10.55-5; ; ;-1.516416327;20763369.87;A
1.10.55-5;-16.40289871;-71.52314468;-1941707.293;2839764.218;A
1.10.55-5;-16.40318773;-71.52272443;-1941746.544;2839808.096;A
1.10.55-5;-16.40313093;-71.52216724;-1941746.897;2839872.017;A
1.10.55-5;-16.40296595;-71.52183333;-1941731.727;2839912.034;A
1.10.55-5;-16.40253644;-71.52151104;-1941685.335;2839954.189;A
1.10.55-5;-16.40230289;-71.52178219;-1941654.48;2839926.495;A
1.10.55-5;-16.40207134;-71.52222644;-1941621.678;2839879.146;A
1.10.55-5;-16.40194811;-71.52260511;-1941602.428;2839837.818;A
1.10.55-5;-16.40177425;-71.522935;-1941577.844;2839802.682;A
1.10.55-5;-16.40119727;-71.52344336;-1941503.656;2839752.575;A
1.10.55-5;-16.4017251;-71.52415582;-1941556.679;2839664.895;A
1.10.55-6; ; ;-1.516416327;20763369.87;A
1.10.55-6;-16.40373307;-71.52288574;-1941808.572;2839782.68;A
1.10.55-6;-16.40391826;-71.52274014;-1941832.162;2839796.77;A
1.10.55-6;-16.40406892;-71.52264979;-1941850.999;2839805.047;A
1.10.55-6;-16.40380316;-71.52230343;-1941824.148;2839847.792;A
1.10.55-6;-16.403599;-71.52218952;-1941801.601;2839863.376;A
1.10.55-6;-16.40309587;-71.52194288;-1941745.607;2839897.915;A
1.10.55-6;-16.40316386;-71.52204034;-1941752.365;2839885.975;A
1.10.55-6;-16.40323957;-71.52243836;-1941756.24;2839839.856;A
1.10.55-6;-16.40322276;-71.52274611;-1941750.385;2839805.179;A
1.10.55-6;-16.40316373;-71.52299584;-1941740.302;2839777.634;A
1.10.55-6;-16.40353486;-71.52297922;-1941784.109;2839774.67;A
1.10.55-7; ; ;-1.516416327;20763369.87;A
1.10.55-7;-16.4042474;-71.52189946;-1941881.428;2839887.794;A
1.10.55-7;-16.40286812;-71.52095222;-1941731.345;2840013.222;A
1.10.55-7;-16.40253747;-71.52144157;-1941686.332;2839962.054;A
1.10.55-7;-16.40329758;-71.52192875;-1941769.481;2839896.882;A
1.10.55-7;-16.40384394;-71.52225153;-1941829.593;2839853.145;A
1.10.55-7;-16.40409862;-71.52258683;-1941855.283;2839811.799;A
1.10.55-7;-16.40452796;-71.52224137;-1941910.074;2839845.361;A
1.10.56-1; ; ;-1.516416327;20763369.87;A
1.10.56-1;-16.40865877;-71.5284652;-1942316.841;2839085.706;A
1.10.56-1;-16.40839251;-71.52757577;-1942296.779;2839190.029;A
1.10.56-1;-16.40812611;-71.52679612;-1942275.315;2839281.909;A
1.10.56-1;-16.40784614;-71.52694187;-1942240.59;2839269.04;A
1.10.56-1;-16.40756857;-71.52715652;-1942205.278;2839248.329;A
1.10.56-1;-16.40853605;-71.52854007;-1942301.481;2839078.821;A
1.10.56-2; ; ;-1.516416327;20763369.87;A
1.10.56-2;-16.40810932;-71.52674172;-1942274.028;2839288.296;A
1.10.56-2;-16.40794028;-71.52627323;-1942260.079;2839343.624;A
1.10.56-2;-16.40762206;-71.52640335;-1942221.058;2839333.028;A
1.10.56-2;-16.40718776;-71.52647227;-1942169.173;2839330.887;A
1.10.56-2;-16.40720017;-71.52661155;-1942168.874;2839314.932;A
1.10.56-2;-16.40729836;-71.52680428;-1942177.978;2839291.797;A
1.10.56-2;-16.40735179;-71.5268898;-1942183.176;2839281.402;A
1.10.56-2;-16.40752621;-71.52710106;-1942201.001;2839255.171;A
1.10.56-2;-16.40781945;-71.52689434;-1942238.054;2839274.778;A
1.10.56-3; ; ;-1.516416327;20763369.87;A
1.10.56-3;-16.40715974;-71.52618913;-1942169.45;2839363.356;A
1.10.56-3;-16.40717432;-71.5263719;-1942168.859;2839342.443;A
