LR1_coefficients_null_raster	LR1_coefficients_SES_class_C	LR1_R2_null_raster	LR1_R2_SES_class_C	LR1_Q_SES_class_C	LR2_coefficients_null_raster	LR2_coefficients_SES_class_C	LR2_R2_null_raster	LR2_R2_SES_class_C	LR2_Q_SES_class_C
0.0113003438828209	0.0768199615763173	0.0815012009121396	0.0700520370080321	-0.0114491639041075	0.000372846168375588	0.0197014022711876	0.0376191041258898	0.0360458325481342	-0.00157327157775559
0.00656601728218298	0.0367333177294028	0.0429325274481062	0.0243885531188195	-0.0185439743292867	2.1300545573865e-05	-0.00215565785475445	0.00017159632212678	0.000675862022370444	0.000504265700243664
0.0173842713685611	0.0994585976667601	0.0898921541396488	0.0571507715840949	-0.0327413825555539	0.00116312515147454	0.0470511192171397	0.0566536841282084	0.0386619500418322	-0.0179917340863762
0.00937445295608498	0.0462008859325374	0.0809898913849769	0.0330482036779299	-0.047941687707047	0.00029283484820443	0.0101783879863029	0.0273292525496612	0.00933470760590252	-0.0179945449437587
0.00780482451904944	0.0519217247207025	0.101199299329192	0.088699293279137	-0.0125000060500547	0.000314094851202366	0.0161534507992012	0.0756509477506377	0.0752226186572227	-0.000428329093414961
0.010338331906736	0.053755435157215	0.0993422578956098	0.0501978630149783	-0.0491443948806315	0.000220574249325815	0.00617739364989511	0.0216138042445626	0.00608527722664774	-0.0155285270179149
0.0148294628815211	0.0843037105547947	0.118604012541941	0.075555724146609	-0.0430482883953315	0.000463379600256701	0.0158242342279665	0.0422246854567096	0.0189614324773415	-0.0232632529793681
0.00412442650299811	0.0312516339251923	0.0293150958491633	0.0300669229596117	0.000751827110448435	6.39809697492208e-05	0.00445773493452668	0.0049672061835241	0.00745282549052091	0.00248561930699682
0.0101902152414119	0.0695210067496357	0.114396792365737	0.100153350732629	-0.0142434416331079	0.000278318458517104	0.0152508947022385	0.0469716786670021	0.0456579667071366	-0.00131371195986554
0.0111616461251926	0.070780040521309	0.226274922775459	0.170218099102732	-0.0560568236727274	0.000302093979410585	0.0137556303894876	0.0778027519038536	0.0588301129279086	-0.018972638975945
0.0192494249888648	0.104400505738301	0.124130987284032	0.06886792348686	-0.0552630637971718	0.000486398762855147	0.0138892141057232	0.0295020101465677	0.00989968379484643	-0.0196023263517212
0.0141198960385361	0.0640985357009055	0.0672748261237927	0.0254802278163328	-0.0417945983074599	0.000323372227783731	0.000814734668619348	0.00924518225853854	2.32364322885879e-05	-0.00922194582624995
0.0109886467164707	0.0720820109961611	0.0728089659798218	0.0626455510764575	-0.0101634149033643	0.000245320082581946	0.0130658962730842	0.0197251050063617	0.0205898117816101	0.000864706775248442
0.00798685161134629	0.0440501865108746	0.04023686592799	0.0241759332242767	-0.0160609327037133	0.000100471858686869	0.00318599467380131	0.00259030308199228	0.00105734454335129	-0.00153295853864099
0.00877387557157574	0.0603037368680085	0.0390321862328755	0.0356892866678907	-0.00334289956498472	0.000358975803313973	0.0198589571386831	0.0163373423247546	0.0179910426839263	0.00165370035917178
