LR1_coefficients_null_raster	LR1_coefficients_SES_class_R	LR1_R2_null_raster	LR1_R2_SES_class_R	LR1_Q_SES_class_R	LR2_coefficients_null_raster	LR2_coefficients_SES_class_R	LR2_R2_null_raster	LR2_R2_SES_class_R	LR2_Q_SES_class_R
0.00656601728218298	0.000116969895417117	0.0429325274481062	0.070744498247877	0.0278119707997708	2.1300545573865e-05	3.69820407594949e-08	0.00017159632212678	0.00955576392751092	0.00938416760538414
0.0173842713685611	0.000266427013794168	0.0898921541396488	0.119045962582014	0.0291538084423652	0.00116312515147454	2.46528121820323e-07	0.0566536841282084	0.0719351399174739	0.0152814557892655
0.00937445295608498	0.00016179299434103	0.0809898913849769	0.148168639901798	0.0671787485168212	0.00029283484820443	8.49923486084298e-08	0.0273292525496612	0.0721107166660889	0.0447814641164277
0.00780482451904944	0.000114997414592458	0.101199299329192	0.101516462391784	0.000317163062591885	0.000314094851202366	6.44332659377655e-08	0.0756509477506377	0.064778611452941	-0.0108723362976967
0.010338331906736	0.000189145615633106	0.0993422578956098	0.176842026154128	0.0774997682585177	0.000220574249325815	8.70118045484484e-08	0.0216138042445626	0.0790968775184035	0.0574830732738409
0.0148294628815211	0.00024233600566719	0.118604012541941	0.165220366381449	0.0466163538395081	0.000463379600256701	1.66165562512312e-07	0.0422246854567096	0.115262451319647	0.0730377658629379
0.00412442650299811	5.50791047151744e-05	0.0293150958491633	0.02701185007379	-0.00230324577537332	6.39809697492208e-05	9.21165763495119e-09	0.0049672061835241	0.00261121859982266	-0.00235598758370143
0.0101902152414119	0.000151803498811627	0.114396792365737	0.125501987516411	0.0111051951506744	0.000278318458517104	5.86934586677157e-08	0.0469716786670021	0.0507963974264855	0.0038247187594834
0.0111616461251926	0.000169982820170372	0.226274922775459	0.263481867011032	0.0372069442355723	0.000302093979410585	7.71674259545657e-08	0.0778027519038536	0.107964420304588	0.0301616684007349
0.0192494249888648	0.000325098205288159	0.124130987284032	0.193844220709344	0.0697132334253121	0.000486398762855147	1.98143302378372e-07	0.0295020101465677	0.101457433899456	0.0719554237528879
0.0141198960385361	0.000270438256999086	0.0672748261237927	0.137666065605121	0.0703912394813285	0.000323372227783731	2.18724540679369e-07	0.00924518225853854	0.0851102565796539	0.0758650743211153
0.0109886467164707	0.000166714856387701	0.0728089659798218	0.0786887979945251	0.00587983201470338	0.000245320082581946	5.89530703106715e-08	0.0197251050063617	0.0222845856456164	0.00255948063925474
0.00798685161134629	0.000152863806483114	0.04023686592799	0.0676122140304535	0.0273753481024635	0.000100471858686869	5.05039451050033e-08	0.00259030308199228	0.0105801730652497	0.00798986998325739
0.00877387557157574	0.00011948031803922	0.0390321862328755	0.0363614696332581	-0.00267071659961734	0.000358975803313973	6.04610197151969e-08	0.0163373423247546	0.0113231209482164	-0.00501422137653817
