type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,1.25.12-2,-16.45140186070498,-71.52433578918549,-1947389.79827691,2838994.74008441,False, , ,0, , , , , , 
TRACK,1.25.12-2,-16.45084853255567,-71.52368437501508,-1947333.03629079,2839075.82751359,False, , ,0, , , , , , 
TRACK,1.25.12-2,-16.45073278982272,-71.52377566183343,-1947318.28686451,2839066.99587355,False, , ,0, , , , , , 
TRACK,1.25.12-2,-16.45061089717718,-71.52388256639625,-1947302.61766144,2839056.47443948,False, , ,0, , , , , , 
TRACK,1.25.12-2,-16.4507095080139,-71.52404216695685,-1947312.18354086,2839037.09157035,False, , ,0, , , , , , 
TRACK,1.25.12-2,-16.45105852823233,-71.52457327159748,-1947346.46766419,2838972.31782915,False, , ,0, , , , , , 
TRACK,1.25.12-3, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.12-3,-16.45080234562837,-71.52369190950813,-1947327.51576744,2839075.57842597,False, , ,0, , , , , , 
TRACK,1.25.12-3,-16.45027923364144,-71.52303431211783,-1947274.38100883,2839156.9715404,False, , ,0, , , , , , 
TRACK,1.25.12-3,-16.45012203321437,-71.5231434787932,-1947254.5357197,2839146.65609492,False, , ,0, , , , , , 
TRACK,1.25.12-3,-16.45058527837745,-71.52385875784776,-1947299.90931745,2839059.50877754,False, , ,0, , , , , , 
TRACK,1.25.12-5, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.12-5,-16.44989827942697,-71.52256907111023,-1947235.51315459,2839214.69863567,False, , ,0, , , , , , 
TRACK,1.25.12-5,-16.44964709864861,-71.52217221954849,-1947211.02456404,2839262.97386805,False, , ,0, , , , , , 
TRACK,1.25.12-5,-16.44947184593988,-71.52184079810321,-1947194.62778466,2839302.83786825,False, , ,0, , , , , , 
TRACK,1.25.12-5,-16.44927713983882,-71.52195688639171,-1947170.28921694,2839292.22898135,False, , ,0, , , , , , 
TRACK,1.25.12-5,-16.44957409189571,-71.52250212831804,-1947198.27874506,2839226.53327048,False, , ,0, , , , , , 
TRACK,1.25.12-5,-16.44973287602323,-71.52268499759749,-1947214.61879551,2839203.72432319,False, , ,0, , , , , , 
TRACK,1.25.12-6, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.12-6,-16.44919682032457,-71.5213547726656,-1947168.4654134,2839361.53420961,False, , ,0, , , , , , 
TRACK,1.25.12-6,-16.44898980470844,-71.52097748690235,-1947148.91732508,2839407.01362247,False, , ,0, , , , , , 
TRACK,1.25.12-6,-16.44881384440679,-71.52110118700033,-1947126.68436791,2839395.29628848,False, , ,0, , , , , , 
TRACK,1.25.12-6,-16.4490021010301,-71.52145357802283,-1947144.34366779,2839352.88459323,False, , ,0, , , , , , 
TRACK,1.25.12-7, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.12-7,-16.44935495243254,-71.52145337234852,-1947185.7941164,2839348.28598456,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44980307964616,-71.52227224382966,-1947228.08251121,2839249.5924615,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44988141993195,-71.52240868050953,-1947235.56013314,2839233.10052928,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45035631617251,-71.52300117650063,-1947283.85428734,2839159.71793919,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45055706038282,-71.52327492636179,-1947303.97429593,2839126.05783752,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45161150171139,-71.52451772540421,-1947412.12370395,2838971.37122418,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.4520149776703,-71.52501628268124,-1947453.21543636,2838909.57391264,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45217966278657,-71.52580731766155,-1947462.56138361,2838817.75196242,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.4522933656398,-71.52602028799501,-1947473.2253486,2838792.12232059,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45286787522644,-71.52730536242289,-1947524.46601293,2838638.93424603,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45305473468555,-71.52770239293201,-1947541.39674891,2838591.48375952,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45353805451581,-71.52805900134625,-1947593.66071689,2838544.73250208,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45367332750642,-71.52777829546697,-1947613.09772346,2838574.77842003,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45329354364421,-71.52730382228997,-1947574.48489127,2838633.53368409,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45322568952,-71.52715666566435,-1947568.37460022,2838651.10251352,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45251633496315,-71.52557963414283,-1947504.9854307,2838839.15038065,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45239778188305,-71.52517059627125,-1947496.23008833,2838887.06813152,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45179842461423,-71.52442763140614,-1947435.21902473,2838979.13518468,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.4518967471409,-71.52431009795276,-1947448.2539351,2838991.16997325,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45085211271711,-71.52302944282253,-1947341.73532881,2839150.01955098,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45073115080649,-71.52311655635199,-1947326.42549481,2839141.72935266,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45052380171057,-71.52283738653597,-1947305.59820557,2839176.09038712,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45061706335068,-71.52278185777951,-1947317.25502953,2839181.16318597,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.45043003227238,-71.52255564286585,-1947298.14500414,2839209.25551912,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44967509109901,-71.52133765674697,-1947224.86207744,2839357.20950568,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44954775271649,-71.52138890499359,-1947209.25639685,2839353.06824656,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44951598740778,-71.52132199911755,-1947206.37081429,2839361.06851878,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44970528311882,-71.52123083759021,-1947229.75889414,2839368.92258354,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44961695714243,-71.52106436831941,-1947221.4879769,2839388.94987566,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44845930887028,-71.51986381728784,-1947100.67982087,2839540.20503681,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44827133964473,-71.52005033450789,-1947076.24194923,2839521.52414527,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44853477828285,-71.52037294074165,-1947103.10911171,2839481.50350855,False, , ,0, , , , , , 
TRACK,1.25.12-7,-16.44885070314568,-71.52065521433892,-1947136.65141095,2839445.36747131,False, , ,0, , , , , , 
TRACK,1.25.12-8, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.12-8,-16.44897534390945,-71.52096178313317,-1947147.4171826,2839408.9831693,False, , ,0, , , , , , 
TRACK,1.25.12-8,-16.44873581244194,-71.52065677473017,-1947123.13593018,2839446.69555321,False, , ,0, , , , , , 
TRACK,1.25.12-8,-16.44801005929483,-71.5198976708611,-1947047.48003708,2839542.25229842,False, , ,0, , , , , , 
TRACK,1.25.12-8,-16.44736937994962,-71.52046835656452,-1946965.00794687,2839485.95250823,False, , ,0, , , , , , 
TRACK,1.25.12-8,-16.44719115632006,-71.52053355743915,-1946943.24852699,2839480.89584337,False, , ,0, , , , , , 
TRACK,1.25.12-8,-16.4473128446194,-71.52093901421382,-1946952.41792721,2839433.34022651,False, , ,0, , , , , , 
TRACK,1.25.12-8,-16.44856976177841,-71.52076259645366,-1947102.29295929,2839436.87501255,False, , ,0, , , , , , 
TRACK,1.25.12-8,-16.44880176322395,-71.52106674322644,-1947125.70062978,2839399.35896616,False, , ,0, , , , , , 
TRACK,1.25.13-1, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-1,-16.45174897807272,-71.52754463831376,-1947390.01521667,2838626.46619407,False, , ,0, , , , , , 
TRACK,1.25.13-1,-16.45076259873688,-71.52601984765504,-1947293.42390748,2838812.2209183,False, , ,0, , , , , , 
TRACK,1.25.13-1,-16.45047284257306,-71.52621917574821,-1947256.86940637,2838793.42143537,False, , ,0, , , , , , 
TRACK,1.25.13-1,-16.45122783945588,-71.52745696530249,-1947329.90970252,2838643.22881226,False, , ,0, , , , , , 
TRACK,1.25.13-2, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-2,-16.45073208896041,-71.52599191917201,-1947290.19313021,2838815.78624107,False, , ,0, , , , , , 
TRACK,1.25.13-2,-16.45040717386694,-71.52541248598534,-1947259.35090803,2838885.72164278,False, , ,0, , , , , , 
TRACK,1.25.13-2,-16.45010177918908,-71.52560986864366,-1947220.98388052,2838867.34741119,False, , ,0, , , , , , 
TRACK,1.25.13-2,-16.45045211035079,-71.52617596703932,-1947254.98022495,2838798.59074626,False, , ,0, , , , , , 
TRACK,1.25.13-3, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-3,-16.45040655565409,-71.52531175478587,-1947260.5513823,2838897.14788909,False, , ,0, , , , , , 
TRACK,1.25.13-3,-16.4500380588469,-71.52473753108541,-1947224.52406923,2838967.06404588,False, , ,0, , , , , , 
TRACK,1.25.13-3,-16.44972635543427,-71.52492435664107,-1947185.54922052,2838949.96905011,False, , ,0, , , , , , 
TRACK,1.25.13-3,-16.45008651861921,-71.52553645534283,-1947220.11914235,2838875.86887006,False, , ,0, , , , , , 
TRACK,1.25.13-4, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-4,-16.44946003387337,-71.52494722586796,-1947153.97724444,2838950.86462162,False, , ,0, , , , , , 
TRACK,1.25.13-4,-16.44970666251345,-71.52484876909064,-1947184.19133374,2838958.79507302,False, , ,0, , , , , , 
TRACK,1.25.13-4,-16.45001741062499,-71.52466862040606,-1947222.96960683,2838975.1457332,False, , ,0, , , , , , 
TRACK,1.25.13-4,-16.44981991379548,-71.5243529459068,-1947203.76072024,2839013.51519318,False, , ,0, , , , , , 
TRACK,1.25.13-4,-16.4495544848009,-71.52451012515417,-1947170.59599025,2838999.17463747,False, , ,0, , , , , , 
TRACK,1.25.13-4,-16.44925292881437,-71.52463382536102,-1947133.61084271,2838989.10210001,False, , ,0, , , , , , 
TRACK,1.25.13-4,-16.44898026783175,-71.52468726981427,-1947100.90773649,2838986.61481481,False, , ,0, , , , , , 
TRACK,1.25.13-4,-16.44875088032234,-71.52473053219221,-1947073.416366,2838984.71492657,False, , ,0, , , , , , 
TRACK,1.25.13-4,-16.44882313091059,-71.5250732521169,-1947077.57194239,2838944.92000795,False, , ,0, , , , , , 
TRACK,1.25.13-5, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-5,-16.44922098111723,-71.52455712135013,-1947130.82756538,2838998.21521092,False, , ,0, , , , , , 
TRACK,1.25.13-5,-16.44948967535282,-71.52448445192971,-1947163.30772572,2839002.93359142,False, , ,0, , , , , , 
TRACK,1.25.13-5,-16.44972931431555,-71.52434950708603,-1947193.16205708,2839015.09158422,False, , ,0, , , , , , 
TRACK,1.25.13-5,-16.44956440590071,-71.5240337925227,-1947177.78159309,2839053.0389071,False, , ,0, , , , , , 
TRACK,1.25.13-5,-16.44936284608985,-71.52417919450851,-1947152.26794007,2839039.19681787,False, , ,0, , , , , , 
TRACK,1.25.13-5,-16.44911168283936,-71.52424942987413,-1947121.87772533,2839034.52476544,False, , ,0, , , , , , 
TRACK,1.25.13-5,-16.44884957121951,-71.52430141629284,-1947090.43212682,2839032.06462659,False, , ,0, , , , , , 
TRACK,1.25.13-5,-16.44865928973443,-71.52434556470433,-1947067.52302184,2839029.55218983,False, , ,0, , , , , , 
TRACK,1.25.13-5,-16.4487282127149,-71.52467758433001,-1947071.42290061,2838991.01365145,False, , ,0, , , , , , 
TRACK,1.25.13-6, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-6,-16.44874195902083,-71.52510041442986,-1947067.69397346,2838942.90405823,False, , ,0, , , , , , 
TRACK,1.25.13-6,-16.44866767847185,-71.52477950412727,-1947063.02430126,2838980.25335463,False, , ,0, , , , , , 
TRACK,1.25.13-6,-16.44785486933291,-71.52495125344309,-1946965.37856071,2838971.42895903,False, , ,0, , , , , , 
TRACK,1.25.13-6,-16.44793617342067,-71.52528762661981,-1946970.67805058,2838932.2347981,False, , ,0, , , , , , 
TRACK,1.25.13-7, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-7,-16.44865400187918,-71.52470602557817,-1947062.34640908,2838988.76157646,False, , ,0, , , , , , 
TRACK,1.25.13-7,-16.44858047915264,-71.52434848989152,-1947058.22867704,2839030.2527254,False, , ,0, , , , , , 
TRACK,1.25.13-7,-16.44776931257434,-71.52452352028554,-1946960.73412626,2839021.03504172,False, , ,0, , , , , , 
TRACK,1.25.13-7,-16.44784513378546,-71.52487337242576,-1946965.21918276,2838980.38463961,False, , ,0, , , , , , 
TRACK,1.25.13-8, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-8,-16.44855879442464,-71.52427565902221,-1947056.60194887,2839038.79243445,False, , ,0, , , , , , 
TRACK,1.25.13-8,-16.44849131157744,-71.52394212914393,-1947052.89035919,2839077.48344622,False, , ,0, , , , , , 
TRACK,1.25.13-8,-16.4476872808665,-71.52409848066127,-1946956.46980026,2839070.2898009,False, , ,0, , , , , , 
TRACK,1.25.13-8,-16.4477647112241,-71.52443317437026,-1946961.33537075,2839031.33647763,False, , ,0, , , , , , 
TRACK,1.25.13-9, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-9,-16.4485081957745,-71.5238394838,-1947056.17090541,2839088.89768902,False, , ,0, , , , , , 
TRACK,1.25.13-9,-16.44843351765973,-71.52348729423134,-1947051.85003386,2839129.79823547,False, , ,0, , , , , , 
TRACK,1.25.13-9,-16.44791685719071,-71.52359154255333,-1946989.84338686,2839124.74754155,False, , ,0, , , , , , 
TRACK,1.25.13-9,-16.44760067784651,-71.52366359688239,-1946951.79300028,2839120.72048076,False, , ,0, , , , , , 
TRACK,1.25.13-9,-16.44766613315704,-71.52400454921076,-1946955.17277741,2839081.2143953,False, , ,0, , , , , , 
TRACK,1.25.13-10, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-10,-16.44840965190486,-71.52345772101388,-1947049.42042365,2839133.4630807,False, , ,0, , , , , , 
TRACK,1.25.13-10,-16.44820981048537,-71.52305517866058,-1947031.03375379,2839181.71077987,False, , ,0, , , , , , 
TRACK,1.25.13-10,-16.44780837353449,-71.52322361946294,-1946981.75031524,2839167.8745,False, , ,0, , , , , , 
TRACK,1.25.13-10,-16.44752547384338,-71.52333742804005,-1946947.08131702,2839158.67854244,False, , ,0, , , , , , 
TRACK,1.25.13-10,-16.44758594021128,-71.5236185783084,-1946950.63079389,2839126.01660344,False, , ,0, , , , , , 
TRACK,1.25.13-11, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-11,-16.44817872602954,-71.5230008931731,-1947028.06853036,2839188.27146401,False, , ,0, , , , , , 
TRACK,1.25.13-11,-16.44802099358527,-71.52266447401713,-1947013.7924656,2839228.47240694,False, , ,0, , , , , , 
TRACK,1.25.13-11,-16.44734607816224,-71.52298653867665,-1946930.44325463,2839200.80345793,False, , ,0, , , , , , 
TRACK,1.25.13-11,-16.44750399870358,-71.52330710637126,-1946944.94195768,2839162.39693056,False, , ,0, , , , , , 
TRACK,1.25.13-12, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-12,-16.44766516113237,-71.52277795833491,-1946970.5603755,2839220.26852371,False, , ,0, , , , , , 
TRACK,1.25.13-12,-16.44794607451025,-71.52261443002813,-1947005.62460586,2839235.12641864,False, , ,0, , , , , , 
TRACK,1.25.13-12,-16.44779621887759,-71.52229212661443,-1946992.09537843,2839273.62424514,False, , ,0, , , , , , 
TRACK,1.25.13-12,-16.44716113584195,-71.52262612711044,-1946913.27400077,2839244.08056949,False, , ,0, , , , , , 
TRACK,1.25.13-12,-16.44732226238069,-71.52294113625364,-1946928.21954423,2839206.26201494,False, , ,0, , , , , , 
TRACK,1.25.13-13, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-13,-16.44775741141124,-71.52222693023597,-1946988.36087014,2839281.52295175,False, , ,0, , , , , , 
TRACK,1.25.13-13,-16.44760715089471,-71.52190881681808,-1946974.73113142,2839319.55126321,False, , ,0, , , , , , 
TRACK,1.25.13-13,-16.44696578121384,-71.52224678973165,-1946895.12085488,2839289.63958015,False, , ,0, , , , , , 
TRACK,1.25.13-13,-16.44713286328052,-71.52256015399574,-1946910.7867537,2839251.92934376,False, , ,0, , , , , , 
TRACK,1.25.13-14, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-14,-16.44756615100004,-71.52184598639504,-1946970.70918365,2839327.2105177,False, , ,0, , , , , , 
TRACK,1.25.13-14,-16.44741873268167,-71.52153934810052,-1946957.2682727,2839363.90095824,False, , ,0, , , , , , 
TRACK,1.25.13-14,-16.44678734456996,-71.52176719807801,-1946880.22206708,2839346.34178298,False, , ,0, , , , , , 
TRACK,1.25.13-14,-16.44684481346664,-71.52202373588807,-1946883.73040017,2839316.50863144,False, , ,0, , , , , , 
TRACK,1.25.13-14,-16.44693876422481,-71.52218250590393,-1946892.75974546,2839297.28044724,False, , ,0, , , , , , 
TRACK,1.25.13-15, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-15,-16.44928350531339,-71.5241001394965,-1947143.94743279,2839049.19715693,False, , ,0, , , , , , 
TRACK,1.25.13-15,-16.44951410084242,-71.52397380616604,-1947172.63073649,2839060.49746432,False, , ,0, , , , , , 
TRACK,1.25.13-15,-16.44935056360493,-71.52367493928699,-1947157.19839169,2839096.51721311,False, , ,0, , , , , , 
TRACK,1.25.13-15,-16.44909842570759,-71.52378947437036,-1947126.13368727,2839086.83641499,False, , ,0, , , , , , 
TRACK,1.25.13-15,-16.44857500672554,-71.52391412787462,-1947063.07540671,2839079.56142048,False, , ,0, , , , , , 
TRACK,1.25.13-15,-16.44865475361434,-71.52425852862207,-1947068.09016345,2839039.47754045,False, , ,0, , , , , , 
TRACK,1.25.13-17, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-17,-16.45046837398198,-71.52384415211709,-1947286.36191295,2839062.69560392,False, , ,0, , , , , , 
TRACK,1.25.13-17,-16.45008255226291,-71.52316708628476,-1947249.59972642,2839144.49721393,False, , ,0, , , , , , 
TRACK,1.25.13-17,-16.44978802880643,-71.52336961957002,-1947212.44382797,2839125.3968518,False, , ,0, , , , , , 
TRACK,1.25.13-17,-16.4501841707648,-71.52402503179484,-1947250.69215064,2839045.91467075,False, , ,0, , , , , , 
TRACK,1.25.13-18, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-18,-16.45012800929466,-71.5240596899029,-1947243.65716996,2839042.72162596,False, , ,0, , , , , , 
TRACK,1.25.13-18,-16.44982444413418,-71.52354655790992,-1947214.48491163,2839104.86316551,False, , ,0, , , , , , 
TRACK,1.25.13-18,-16.44973215473399,-71.52340210605652,-1947205.47001908,2839122.44619149,False, , ,0, , , , , , 
TRACK,1.25.13-18,-16.44942496598138,-71.52360830750276,-1947166.78015297,2839103.09575664,False, , ,0, , , , , , 
TRACK,1.25.13-18,-16.44984010095551,-71.52425261232408,-1947207.40007781,2839024.623989,False, , ,0, , , , , , 
TRACK,1.25.13-19, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-19,-16.450638331259,-71.52483004171602,-1947293.86466983,2838948.71580879,False, , ,0, , , , , , 
TRACK,1.25.13-19,-16.45016945405245,-71.5240896354163,-1947248.14692956,2839038.78436665,False, , ,0, , , , , , 
TRACK,1.25.13-19,-16.44986176556053,-71.52430419530322,-1947209.29292477,2839018.49311848,False, , ,0, , , , , , 
TRACK,1.25.13-19,-16.4503428074534,-71.52503669015137,-1947256.53977643,2838929.16214203,False, , ,0, , , , , , 
TRACK,1.25.13-20, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-20,-16.45096775719013,-71.52462307545362,-1947335.17592562,2838967.86133054,False, , ,0, , , , , , 
TRACK,1.25.13-20,-16.45051416985396,-71.52389117453386,-1947291.14691663,2839056.76561265,False, , ,0, , , , , , 
TRACK,1.25.13-20,-16.45021338411189,-71.52408940490137,-1947253.31002329,2839038.23511889,False, , ,0, , , , , , 
TRACK,1.25.13-20,-16.4506677030889,-71.52481226217948,-1947297.53948893,2838950.34647538,False, , ,0, , , , , , 
TRACK,1.25.13-21, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.13-21,-16.45155862943454,-71.52701556937389,-1947374.34298474,2838688.92928932,False, , ,0, , , , , , 
TRACK,1.25.13-21,-16.45217204005271,-71.52665045743269,-1947451.00951836,2838722.28124334,False, , ,0, , , , , , 
TRACK,1.25.13-21,-16.45216113174545,-71.52581477423563,-1947460.29044279,2838817.14946756,False, , ,0, , , , , , 
TRACK,1.25.13-21,-16.45196874691702,-71.52498670859958,-1947448.15886066,2838913.5317279,False, , ,0, , , , , , 
TRACK,1.25.13-21,-16.4514140747585,-71.52441704685673,-1947390.20589147,2838985.3693372,False, , ,0, , , , , , 
TRACK,1.25.13-21,-16.4503819584548,-71.52509124142647,-1947260.44910881,2838922.46583752,False, , ,0, , , , , , 
TRACK,1.25.13-21,-16.4511469561577,-71.52636710426468,-1947334.18258525,2838767.82501295,False, , ,0, , , , , , 
TRACK,1.25.7-1, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.7-1,-16.44631826948372,-71.52845117626399,-1946740.66331784,2838594.81686048,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.44616956639123,-71.52740377376321,-1946736.42917938,2838715.49103554,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.44583823069657,-71.52746796734793,-1946696.69880267,2838712.55221606,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.44589672349016,-71.52772098491872,-1946700.372884,2838683.10573584,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.44605023923751,-71.52767683698505,-1946718.96288237,2838686.10031961,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.446165281261,-71.52824853668247,-1946725.25317998,2838619.78967096,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.44586617401982,-71.52833727193163,-1946688.99858476,2838613.64686919,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.44575220169817,-71.52776588625109,-1946682.82982034,2838679.90798,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.44584562722444,-71.52773576677394,-1946694.18427306,2838682.09907744,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.44578899542321,-71.52749961121191,-1946690.51574346,2838709.60980974,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.4453765939719,-71.52758144617421,-1946641.04036897,2838705.7323812,False, , ,0, , , , , , 
TRACK,1.25.7-1,-16.44559712545803,-71.52867533843427,-1946653.12494577,2838578.84772447,False, , ,0, , , , , , 
TRACK,1.25.7-2, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.7-2,-16.4461009891502,-71.52820600728786,-1946718.23863531,2838625.45222401,False, , ,0, , , , , , 
TRACK,1.25.7-2,-16.44599608161966,-71.52774919108501,-1946711.68731669,2838678.60767878,False, , ,0, , , , , , 
TRACK,1.25.7-2,-16.44582449712556,-71.52778720225113,-1946691.05247127,2838676.54525849,False, , ,0, , , , , , 
TRACK,1.25.7-2,-16.4459229331287,-71.52825303198917,-1946696.72982754,2838622.4527717,False, , ,0, , , , , , 
TRACK,1.25.7-3, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.7-3,-16.44613759772919,-71.52733574792589,-1946733.53353032,2838723.62060998,False, , ,0, , , , , , 
TRACK,1.25.7-3,-16.44588330174619,-71.52690769734606,-1946709.07149168,2838775.47148734,False, , ,0, , , , , , 
TRACK,1.25.7-3,-16.44522385072541,-71.52706965337691,-1946629.56465027,2838765.74639672,False, , ,0, , , , , , 
TRACK,1.25.7-3,-16.44533063944898,-71.52753084646356,-1946636.28171302,2838712.06971889,False, , ,0, , , , , , 
TRACK,1.25.7-4, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.7-4,-16.44583188212292,-71.5268559962895,-1946703.6848315,2838782.00526194,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44569298348498,-71.52666790859463,-1946689.74583074,2838805.14447999,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44551719245599,-71.52584060857485,-1946679.54958086,2838901.22517412,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44499652460322,-71.52596494156646,-1946616.81939836,2838893.94810608,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44506552428907,-71.52624856773006,-1946621.34086517,2838860.89396735,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44538647855039,-71.52617802561163,-1946659.93235209,2838864.68832763,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44548445394031,-71.52660110846323,-1946666.09538964,2838815.4467493,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44515351865481,-71.52668799785101,-1946626.12508496,2838809.9299491,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44514103674036,-71.52663159617207,-1946625.37150935,2838816.48681532,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.4454158133743,-71.52654708731328,-1946658.71520835,2838822.46900034,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44535589179325,-71.5262455514701,-1946655.48638428,2838857.43432751,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44506623329909,-71.52632526708915,-1946620.45510568,2838852.19034825,False, , ,0, , , , , , 
TRACK,1.25.7-4,-16.44521342980941,-71.5269804323959,-1946629.46778992,2838775.99650951,False, , ,0, , , , , , 
TRACK,1.25.7-5, , ,-1.51641632684816,20763369.870948, , , , , , , , , , 
TRACK,1.25.7-5,-16.44549883973304,-71.52578094005186,-1946678.1477196,2838908.22924868,False, , ,0, , , , , , 
TRACK,1.25.7-5,-16.44530454150866,-71.52474352794225,-1946668.43272532,2839028.37057597,False, , ,0, , , , , , 
TRACK,1.25.7-5,-16.4447320657165,-71.52488061288388,-1946599.45538111,2839020.32653336,False, , ,0, , , , , , 
TRACK,1.25.7-5,-16.4448105870207,-71.52515935349039,-1946605.15690205,2838987.70124787,False, , ,0, , , , , , 
TRACK,1.25.7-5,-16.44508107880401,-71.5250964038414,-1946637.72523656,2838991.29551857,False, , ,0, , , , , , 
TRACK,1.25.7-5,-16.44516753369755,-71.52554599321354,-1946642.19996188,2838939.19964362,False, , ,0, , , , , , 
TRACK,1.25.7-5,-16.44492263262424,-71.52561292665612,-1946612.58736584,2838934.81868765,False, , ,0, , , , , , 
TRACK,1.25.7-5,-16.44489849295898,-71.52551784301549,-1946610.95319232,2838945.91309716,False, , ,0, , , , , , 
TRACK,1.25.7-5,-16.44510190996689,-71.52545999489941,-1946635.57815465,2838949.80730392,False, , ,0, , , , , , 
TRACK,1.25.7-5,-16.44504342645564,-71.52516836934349,-1946632.39316103,2838983.63071915,False, , ,0, , , , , , 
