node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
189,190,0.302612847402047,-71.5056643816879,-16.398786418052,-71.5067184496595,-16.3976994883087,13.4080016981964,13.1053888507944,2015.49378829835,2015.79640114576,NA
285,286,0.329498257578408,-71.5712652472087,-16.3301011830597,-71.5524028867605,-16.3227716371334,13.4199466276807,13.0904483701022,2015.47884781766,2015.80834607524,NA
189,21,0.362924030414176,-71.5056643816879,-16.398786418052,-71.5037951800035,-16.4028825099999,13.4683128812086,13.1053888507944,2015.49378829835,2015.85671232877,696_2015_2015-11-10
195,27,0.642617316756857,-71.4958532922878,-16.3955060007433,-71.4957168500021,-16.3942294900003,13.4765320592906,12.8339147425338,2015.22231419009,2015.86493150685,699_2015_2015-11-13
200,33,0.257935534800746,-71.4925332501848,-16.3977626002395,-71.4939097500083,-16.394926149999,13.5094087716192,13.2514732368184,2015.63987268438,2015.89780821918,704_2015_2015-11-25
198,30,0.667103156501353,-71.489708511388,-16.3928358225399,-71.4854837100001,-16.392892489998,13.5285868538107,12.8614836973093,2015.24988314487,2015.91698630137,711_2015_2015-12-02
254,255,0.565883204062905,-71.5826910101784,-16.3346095223242,-71.5856811067419,-16.3305165755848,13.609176642613,13.0432934385501,2015.43169288611,2015.99757609017,NA
261,264,0.24846446900578,-71.5815709484672,-16.3362206681538,-71.5841208667048,-16.3520391988187,13.612047776773,13.3635833077672,2015.75198275533,2016.00044722433,NA
285,297,0.566024957013898,-71.5712652472087,-16.3301011830597,-71.5881301340189,-16.335369171673,13.6564733271161,13.0904483701022,2015.47884781766,2016.04487277468,NA
217,219,0.457288817435431,-71.583578776916,-16.3213689157165,-71.5849290529212,-16.3191305386344,13.6686713623997,13.2113825449642,2015.59978199252,2016.05707080996,NA
188,20,0.867862068909069,-71.506774703408,-16.3942610355896,-71.5512728400056,-16.3089329600018,13.6818168859999,12.8139548170908,2015.20235426465,2016.07021633356,22_2016_2016-01-27
286,287,0.264103059678936,-71.5524028867605,-16.3227716371334,-71.5521066920978,-16.3212044593017,13.6840496873596,13.4199466276807,2015.80834607524,2016.07244913492,NA
261,262,0.324592155131571,-71.5815709484672,-16.3362206681538,-71.5868365053321,-16.3299674112587,13.6881754628987,13.3635833077672,2015.75198275533,2016.07657491046,NA
214,47,1.76950083304111,-71.5703095784249,-16.3328508145407,-71.5613674800036,-16.3301838000003,13.7036748094948,11.9341739764537,2014.32257342401,2016.09207425705,32_2016_2016-02-04
