mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
7.40314023428614	3.21414382790569	1.94715700068556	21.7673844474745	13.343742678595	7.53806993112571	0.407602627082404	0.412583498628868	0.355427726701616
10.1777699880581	3.42994421886731	2.84939134196144	25.1538676953694	13.9389432588823	7.57224760835237	0.388614642673031	0.467892094756069	0.395039751607574
8.5678107138608	3.44922862216619	2.08973677504823	20.7515853652567	13.9785461560494	7.48723740792922	0.387020501501264	0.472315555293456	0.408794250263434
9.29531086266324	3.55839287651347	1.68002618073536	20.2591420277417	14.6095639677037	7.28624873803045	0.394185716800333	0.493478370165655	0.416529594708332
11.988130344127	3.63975196217956	3.42187763038702	21.5389204063985	15.0517823229477	5.98648569913584	0.402393019304245	0.430506645984997	0.373209040048006
6.04315642092411	2.8766957127119	1.85156461771773	18.1959515778016	11.9677163031101	8.14746358823923	0.393448824219445	0.459756506341303	0.389416393203882
7.3884341919919	3.58509921241751	1.9993792212152	18.290603185995	14.6250313356928	7.68539443561328	0.391043055305862	0.481220700838203	0.412915406489474
9.30861945814131	3.37227119915042	1.89039569082147	17.5475228991721	13.1646786411292	6.03384679980967	0.384249907177737	0.400527511407795	0.342702298292555
7.66959556143646	3.58067507902979	1.76552579341293	17.4351298471925	14.0019543175755	6.93361224884458	0.396057865229309	0.361750510281093	0.31741913220266
8.51093864325831	3.39112206687547	2.18445475508237	23.0261083627253	13.9101797372926	7.42296846802321	0.39409265863022	0.537718665985887	0.451912287850262
